Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
891	35	Callery, Paul	1950-04-18	165cm	68kg	76 (31-1-44)	102	1970-1973	20y 7d	23y 136d
51	 	McClelland, Bill	1875-02-09	179cm	 	75 (29-1-45)	3	1898-1904	23y 164d	29y 207d
474	3	Margitich, George	1908-11-18	184cm	81kg	75 (31-0-44)	267	1930-1934	21y 166d	25y 287d
810	11	Anderson, Tony	1942-01-31	183cm	83kg	75 (46-0-29)	2	1963-1969	21y 100d	27y 78d
1081	4	Campbell, Tony	1967-08-13	189cm	93kg	75 (39-0-36)	61	1986-1991	18y 235d	23y 307d
73	 	Bowe, Bill	1879-01-29	179cm	 	74 (21-1-52)	3	1900-1903, 1905-1906	21y 96d	27y 222d
662	31	Rule, Stan	1924-01-17	185cm	86kg	74 (49-1-24)	13	1946-1950	22y 107d	26y 228d
762	15	Webb, Athol	1935-09-13	180cm	80kg	74 (58-1-15)	146	1955-1959	19y 299d	23y 308d
1108	19	Bennett, Darren	1965-01-09	196cm	98kg	74 (42-0-32)	208	1989-1993	24y 96d	28y 175d
967	29	Moir, Andrew	1959-01-03	183cm	78kg	73 (12-0-61)	68	1977-1981	18y 89d	22y 238d
1253	10	Morton, Cale	1990-01-18	192cm	86kg	73 (18-1-54)	33	2008-2012	18y 65d	22y 200d
687	37	Woods, Mike	1926-08-01	185cm	89kg	72 (34-1-37)	6	1949-1953	22y 272d	26y 330d
721	34	Lane, Ralph	1930-03-16	180cm	76kg	72 (40-1-31)	9	1951-1956	21y 113d	26y 183d
151	11	Tomkins, Hedley	1885-06-11	164cm	 	71 (22-1-48)	25	1906, 1910-1913	20y 328d	28y 80d
736	38	Melville, Ken	1931-02-11	179cm	76kg	71 (47-1-23)	1	1953-1956	22y 66d	25y 217d
1228	41	Carroll, Nathan	1980-10-20	191cm	91kg	71 (24-1-46)	1	2003-2008	22y 181d	27y 316d
1268	44	Bail, Rohan	1988-06-26	183cm	82kg	71 (17-1-53)	28	2009-2015	21y 44d	27y 51d
1313	1	Hogan, Jesse	1995-02-12	195cm	100kg	71 (32-0-39)	152	2015-2018	20y 51d	23y 181d
107	 	Gardiner, Jack	1881-05-08	165cm	 	70 (19-0-51)	54	1903-1908	21y 359d	26y 360d
707	4	Christie, Ken	1927-08-28	185cm	83kg	70 (28-2-40)	9	1951-1955	23y 236d	27y 350d
780	2	Rowarth, Alan	1936-08-24	177cm	77kg	70 (49-1-20)	90	1958-1963	21y 245d	27y 35d
1126	23	Dyson, Kevin	1967-05-04	180cm	93kg	70 (35-0-35)	25	1991-1995	23y 338d	28y 120d
1311	17	Frost, Sam	1993-08-28	194cm	93kg	70 (31-0-39)	6	2015-2019	21y 219d	25y 361d
387	18	Tulloh, Percy	1900-09-19	173cm	70kg	69 (27-2-40)	115	1921-1927	20y 230d	26y 314d
793	33	Miller, Robert	1941-03-12	185cm	83kg	69 (46-0-23)	3	1961-1965	20y 44d	24y 169d
981	20	Gaunt, Graham	1953-08-02	185cm	83kg	69 (17-0-52)	32	1978-1982	24y 263d	28y 328d
21	 	Herring, Maurie	1879-09-21	180cm	 	68 (29-0-39)	3	1897-1904	17y 236d	24y 313d
1239	11	Johnson, Paul	1984-06-26	199cm	103kg	68 (16-0-52)	20	2005-2010	20y 314d	26y 50d
438	8	White, Herbert	1907-06-06	168cm	70kg	67 (49-1-17)	27	1926-1929	18y 329d	22y 79d
894	21	Molloy, Graham	1947-06-26	183cm	85kg	67 (25-1-41)	35	1970-1975	22y 317d	28y 2d
1048	15	Williams, David	1961-10-26	182cm	87kg	67 (36-0-31)	102	1983-1984, 1986-1988	21y 151d	26y 334d
406	16	Mollison, Derek	1901-10-22	189cm	81kg	66 (30-1-35)	30	1923-1928	21y 195d	26y 301d
1006	33	Elshaug, Tony	1960-07-19	178cm	73kg	66 (16-0-50)	92	1979-1983	19y 37d	23y 5d
1232	4	Holland, Ben	1977-05-10	198cm	100kg	66 (34-1-31)	55	2004-2008	26y 322d	31y 113d
1236	21	Bell, Daniel	1985-04-13	186cm	91kg	66 (23-1-42)	1	2004-2009	19y 89d	24y 90d
465	2	Murray, Wyn	1908-07-04	178cm	81kg	65 (28-1-36)	4	1929-1934	20y 297d	25y 305d
1359	23	Jordon, James	2000-12-20	186cm	80kg	65 (48-1-16)	17	2021-2023	20y 90d	22y 269d
1367	4	McVee, Judd	2003-08-07	185cm	76kg	65 (33-0-32)	1	2023-2025	19y 223d	22y 15d
564	32	Hingston, Dick	1915-12-16	177cm	84kg	64 (50-0-14)	 	1938-1941, 1946	22y 142d	30y 139d
695	33	Thomson, Jack	1929-01-25	185cm	81kg	64 (24-2-38)	46	1949-1953	20y 200d	24y 216d
1292	21	Pedersen, Cameron	1987-03-17	193cm	95kg	64 (22-0-42)	50	2013-2018	26y 14d	31y 148d
753	33	Wilson, Colin	1933-07-23	191cm	84kg	63 (49-1-13)	1	1954-1959	20y 289d	26y 37d
921	23	Fitzsimmons, Shane	1955-12-24	182cm	76kg	63 (22-0-41)	33	1973-1979	17y 111d	23y 113d
1297	16	Kent, Dean	1994-02-24	180cm	85kg	63 (20-0-43)	63	2013-2018	19y 70d	24y 183d
1368	2	van Rooyen, Jacob	2003-04-16	193cm	96kg	63 (31-0-32)	84	2023-2026	19y 351d	23y 3d
63	 	Moriarty, Dan	1875-08-18	179cm	 	62 (28-1-33)	2	1899-1903	23y 268d	27y 362d
1159	29	Smith, Shaun	1969-06-22	184cm	90kg	62 (23-0-39)	96	1995-1998	25y 283d	29y 33d
179	8	Harris, Frank	1883-06-01	 	 	61 (26-2-33)	3	1907-1912	23y 344d	29y 21d
265	8	Evans, Jack	1891-03-28	174cm	72kg	61 (21-0-40)	5	1912-1915, 1919	21y 72d	28y 64d
537	1	Jones, Gordon	1913-11-01	180cm	85kg	61 (40-0-21)	2	1935-1940	21y 177d	26y 332d
1291	45	Jones, Matt	1987-10-18	188cm	81kg	61 (12-0-49)	11	2013-2016	25y 164d	28y 314d
29	 	Wardill, Dick	1872-07-05	182cm	 	60 (27-1-32)	37	1897-1902	24y 349d	29y 316d
214	3	Robertson, Jack	1889-07-22	168cm	71kg	60 (21-2-37)	16	1909-1913	19y 297d	24y 39d
475	21	Vanthoff, Bill	1909-01-01	180cm	75kg	60 (21-0-39)	42	1930-1934	21y 122d	25y 159d
957	17	Grambeau, Shane	1952-10-17	191cm	86kg	60 (16-0-44)	8	1976-1979	23y 169d	26y 249d
210	12	Odgers, Hughie	1889-12-21	180cm	 	59 (20-1-38)	2	1909-1912, 1920	19y 131d	30y 258d
765	27	Jones, Dennis	1936-11-13	183cm	86kg	59 (45-1-13)	4	1956-1960, 1962	19y 230d	25y 285d
1328	26	Weideman, Sam	1997-06-26	195cm	97kg	59 (34-0-25)	62	2016-2022	19y 41d	25y 33d
551	31	Barassi, Ron	1913-10-24	173cm	72kg	58 (45-0-13)	84	1936-1940	22y 233d	26y 340d
732	19	Carroll, Keith	1931-03-25	183cm	80kg	58 (40-0-18)	 	1952-1958	21y 158d	27y 179d
108	 	Henderson, Harry	1880-07-02	180cm	 	57 (14-0-43)	2	1903-1906	22y 304d	26y 61d
549	26	Furniss, Jack	1914-12-11	183cm	87kg	57 (40-0-17)	2	1936-1940, 1947	21y 157d	32y 199d
1011	17	Seddon, Michael	1958-05-13	187cm	81kg	57 (15-0-42)	24	1980-1983	21y 321d	25y 92d
1257	34	Martin, Stefan	1986-11-17	199cm	104kg	57 (14-1-42)	23	2008-2012	21y 225d	25y 254d
1260	43	Bennell, Jamie	1990-06-07	179cm	78kg	57 (16-1-40)	23	2009-2012	18y 295d	22y 37d
334	21	House, Jack	1888-03-21	177cm	82kg	56 (17-1-38)	31	1919-1923	31y 43d	35y 80d
492	18	Hooper, Don	1914-04-14	185cm	86kg	56 (18-0-38)	30	1932-1935, 1943	18y 16d	29y 122d
505	5	Deague, Bill	1912-10-14	183cm	82kg	56 (25-1-30)	11	1932-1936	19y 297d	23y 348d
975	14	Byrne, Michael	1958-12-02	200cm	86kg	56 (11-0-45)	41	1977-1982	18y 254d	23y 116d
1037	29	Dickson, Dale	1962-07-03	180cm	81kg	56 (21-0-35)	20	1982-1986	19y 288d	24y 2d
52	 	Rippon, Les	1875-12-30	179cm	 	55 (28-0-27)	6	1898-1902	22y 212d	26y 215d
64	 	Ryan, Tommy	1873-08-12	170cm	67kg	55 (29-1-25)	63	1899-1902	25y 274d	29y 25d
246	3	George, Alf	1884-09-07	183cm	87kg	55 (21-1-33)	12	1911-1913, 1915	26y 241d	30y 355d
1243	37	Warnock, Matthew	1984-04-03	195cm	97kg	55 (11-1-43)	1	2006-2011	22y 13d	27y 54d
1330	6	Lewis, Jordan	1986-04-24	186cm	86kg	55 (31-0-24)	16	2017-2019	30y 335d	33y 122d
119	 	Conquest, Jim	1880-05-30	168cm	 	54 (17-0-37)	22	1904-1908	23y 343d	28y 77d
349	13	Shelton, Bill	1902-08-03	182cm	83kg	54 (11-1-42)	17	1919-1925	16y 315d	22y 307d
367	5	Harker, Harry	1887-12-22	173cm	 	54 (19-2-33)	146	1920-1924	32y 138d	36y 203d
527	28	McNamara, Pat	1912-01-10	180cm	77kg	54 (38-0-16)	 	1934-1938	22y 136d	26y 208d
624	8	Heywood, Doug	1924-12-12	178cm	70kg	54 (25-1-28)	30	1943-1944, 1948-1951	18y 196d	26y 263d
1248	15	Petterd, Ricky	1988-07-24	185cm	85kg	54 (14-1-39)	55	2007-2012	18y 278d	23y 363d
102	 	Anderson, Syd	1884-03-12	182cm	79kg	53 (14-0-39)	10	1902-1907	18y 101d	23y 144d
651	11	Bowman, Gordon	1927-02-10	175cm	73kg	53 (31-1-21)	9	1945-1950	18y 98d	23y 71d
903	18	Tilbrook, John	1946-06-10	184cm	94kg	53 (16-1-36)	59	1971-1975	25y 9d	29y 18d
917	22	Giampaolo, Frank	1954-02-07	173cm	73kg	53 (19-0-34)	31	1973-1977	19y 59d	23y 194d
1031	28	Cordner, David	1962-05-25	192cm	92kg	53 (20-0-33)	61	1982-1987	19y 307d	24y 336d
1035	6	OSullivan, Michael	1962-04-05	185cm	76kg	53 (19-0-34)	11	1982-1986	19y 357d	24y 98d
178	18	Cope, Harry	1881-01-28	170cm	 	52 (24-2-26)	6	1907-1913	26y 103d	32y 193d
303	14	Gray, Alec	1891-05-12	180cm	68kg	52 (12-0-40)	 	1914-1915, 1919-1921	22y 355d	30y 30d
362	7	Anthony, Mick	1894-08-08	174cm	 	52 (13-1-38)	4	1920-1924	25y 267d	30y 29d
554	7	Murnane, Hugh	1916-10-29	188cm	83kg	52 (40-0-12)	42	1937-1940	20y 177d	23y 265d
575	36	Anderson, Syd	1918-01-03	183cm	73kg	52 (41-0-11)	12	1939-1941	21y 151d	23y 267d
591	28	Cordner, Ted	1919-01-31	188cm	89kg	52 (32-0-20)	 	1941-1943, 1946	22y 155d	27y 247d
963	30	Hamilton, Peter	1956-10-17	194cm	95kg	52 (18-0-34)	1	1976-1983	19y 253d	26y 244d
1357	6	Jackson, Luke	2001-09-29	198cm	84kg	52 (37-1-14)	30	2020-2022	18y 258d	20y 345d
175	 	Smith, Jack	1881-06-22	171cm	 	51 (22-2-27)	27	1907-1909, 1911	25y 309d	30y 72d
388	25	Wilson, Percy	1889-03-31	168cm	70kg	51 (18-2-31)	20	1921-1924	32y 37d	35y 152d
626	3	Irwin, Ron	1923-10-23	185cm	80kg	51 (24-0-27)	 	1943-1947	19y 288d	23y 192d
630	19	Scanlan, Bill	1925-01-06	187cm	86kg	51 (25-0-26)	22	1943-1948	18y 234d	23y 214d
1204	26	Williams, Luke	1979-12-29	185cm	82kg	51 (19-0-32)	10	1999-2005	19y 206d	25y 199d
1316	37	Vandenberg, Aaron	1992-03-03	191cm	90kg	51 (26-1-24)	23	2015-2016, 2018, 2020-2021	23y 32d	29y 165d
36	 	Sholl, Eddie	1872-04-15	 	 	50 (23-1-26)	2	1897-1902	25y 100d	30y 46d
59	 	Cumberland, Vic	1877-07-04	182cm	82kg	50 (25-1-24)	15	1898-1901	21y 54d	24y 51d
168	11	Baquie, Jack	1886-07-10	178cm	73kg	50 (13-0-37)	14	1907-1908, 1914-1915, 1919-1920	20y 291d	33y 331d
338	6	Matthews, Herb	1894-09-02	180cm	89kg	50 (14-1-35)	24	1919-1922	24y 243d	27y 358d
557	5	Truscott, Keith	1916-05-17	178cm	85kg	50 (37-0-13)	31	1937-1940, 1942	21y 19d	25y 364d
676	13	Spittle, Max	1920-06-13	175cm	65kg	50 (31-1-18)	1	1947-1950	27y 36d	30y 81d
771	1	Fenton-Smith, Dick	1931-10-19	196cm	85kg	50 (37-2-11)	21	1957-1959	25y 190d	27y 342d
893	5	Campbell, Des	1951-01-19	188cm	95kg	50 (21-0-29)	13	1970, 1975-1977	19y 103d	26y 220d
1298	6	Dawes, Chris	1988-05-16	193cm	105kg	50 (11-0-39)	47	2013-2016	24y 361d	28y 76d
1329	19	Hannan, Mitch	1994-03-09	189cm	87kg	50 (28-0-22)	55	2017-2020	23y 16d	26y 173d
301	20	Walker, George	1894-05-14	175cm	76kg	49 (11-0-38)	 	1914-1915, 1919-1921	19y 346d	27y
421	24	Davie, Harry	1905-05-22	169cm	58kg	49 (34-1-14)	160	1924-1927	19y 93d	22y 55d
869	9	Lakes, George	1949-08-23	185cm	82kg	49 (15-1-33)	20	1968-1972	18y 318d	22y 229d
875	3	Rollinson, Trevor	1947-07-17	180cm	74kg	49 (19-0-30)	1	1969-1973	21y 264d	25y 355d
1153	19	Prymke, Paul	1970-12-08	194cm	98kg	49 (21-0-28)	2	1994-1996	23y 109d	25y 148d
74	 	Gardner, Corrie	1879-03-12	171cm	63kg	48 (20-0-28)	 	1900-1903, 1905	21y 54d	26y 146d
1012	8	Crosswell, Brent	1950-08-08	188cm	86kg	48 (9-0-39)	57	1980-1982	29y 255d	32y 13d
1214	11	Jolly, Darren	1981-11-06	200cm	108kg	48 (20-0-28)	11	2001-2004	19y 152d	22y 289d
1276	35	Tapscott, Luke	1991-06-28	180cm	87kg	48 (9-1-38)	12	2011-2014	19y 272d	23y 36d
480	22	Conole, Reg	1902-04-23	174cm	71kg	47 (18-0-29)	6	1930-1933	28y 66d	31y 125d
496	6	Kinnear, Joe	1912-02-12	182cm	85kg	47 (19-0-28)	 	1932-1937	20y 99d	25y 218d
587	14	Archibald, George	1919-10-06	183cm	83kg	47 (19-0-28)	5	1941-1945	21y 223d	25y 232d
1121	13	Jakovich, Allen	1968-03-21	187cm	98kg	47 (25-0-22)	201	1991-1994	23y 3d	26y 117d
1137	1	Charles, Sean	1975-05-18	175cm	76kg	47 (15-0-32)	60	1992-1997	17y 5d	22y 104d
1223	35	Ferguson, Ryan	1981-09-29	195cm	91kg	47 (18-0-29)	6	2003, 2005-2007	21y 182d	25y 338d
1224	1	Heffernan, Chris	1979-01-29	186cm	83kg	47 (18-0-29)	10	2003-2005	24y 60d	26y 217d
1317	15	Stretch, Billy	1996-09-08	180cm	80kg	47 (19-0-28)	10	2015-2019	18y 243d	22y 350d
19	 	Wood, Alf	1875-02-15	 	 	46 (23-1-22)	4	1897-1899	22y 82d	24y 199d
546	3	Lewis, John	1901-09-13	191cm	99kg	46 (32-0-14)	18	1936-1938	34y 232d	36y 334d
574	29	OKeefe, Jack	1915-09-29	193cm	87kg	46 (35-0-11)	27	1939-1942	23y 233d	26y 250d
789	34	Mann, Len	1938-08-21	192cm	89kg	46 (35-0-11)	5	1960-1964	21y 248d	25y 262d
430	22	Moyes, Harry	1896-07-28	170cm	66kg	45 (33-1-11)	106	1925-1927	28y 313d	31y 44d
725	6	Albiston, Ken	1926-11-11	171cm	68kg	45 (18-2-25)	49	1952-1954	25y 160d	27y 318d
838	34	Jones, Brent	1946-01-04	191cm	86kg	45 (14-0-31)	5	1966-1971	20y 130d	25y 222d
1355	20	Tomlinson, Adam	1993-08-10	194cm	96kg	45 (29-0-16)	 	2020-2024	26y 225d	31y 13d
1360	50	Brown, Ben	1992-11-20	200cm	101kg	45 (32-1-12)	73	2021-2024	28y 163d	31y 181d
511	10	Niven, Colin	1903-09-06	183cm	90kg	44 (14-0-30)	13	1933-1935	29y 235d	31y 282d
1002	12	Clayton, Cameron	1957-02-05	180cm	85kg	44 (9-0-35)	18	1979-1982	22y 110d	25y 120d
1207	7	Powell, Stephen	1976-09-07	181cm	87kg	44 (27-0-17)	43	2000, 2002	23y 183d	26y 7d
1270	28	Macdonald, Joel	1984-10-10	188cm	88kg	44 (15-1-28)	 	2010-2013	25y 168d	28y 235d
298	19	Huntington, Jack	1893-05-23	173cm	71kg	43 (14-0-29)	43	1914-1915, 1919-1920	20y 337d	27y 83d
519	10	Bennett, Jack	1913-02-21	178cm	73kg	43 (22-1-20)	28	1933-1936	20y 130d	23y 162d
906	9	Kerley, Stephen	1953-01-25	184cm	81kg	43 (14-0-29)	3	1971-1974	18y 215d	21y 218d
995	6	Elliott, Robert	1953-04-29	188cm	81kg	43 (10-0-33)	8	1979-1981	25y 352d	28y 73d
1152	22	Hilton, Jeff	1972-05-27	183cm	87kg	43 (20-0-23)	23	1994-1996	21y 304d	24y 60d
1217	2	Armstrong, Steven	1984-01-12	180cm	80kg	43 (22-0-21)	21	2002-2005	18y 79d	21y 228d
212	16	Flintoft, Bill	1889-03-20	178cm	 	42 (18-2-22)	18	1909-1912	20y 56d	23y 150d
669	37	Mitchell, Jim	1920-11-26	191cm	84kg	42 (29-0-13)	33	1946-1948	25y 208d	27y 227d
883	2	McKenzie, Robert	1950-05-31	180cm	77kg	42 (19-0-23)	21	1969-1972	19y 42d	22y 87d
1014	26	McLean, Glenn	1961-07-10	194cm	91kg	42 (14-0-28)	8	1980-1984	18y 305d	22y 286d
1041	36	Fidge, Ted	1963-06-07	175cm	81kg	42 (15-0-27)	61	1982-1983, 1985-1986, 1988	19y 12d	24y 363d
1109	24	Beveridge, Luke	1970-08-23	173cm	79kg	42 (24-0-18)	41	1989-1992	18y 263d	21y 289d
1325	42	Wagner, Josh	1994-06-24	189cm	84kg	42 (18-0-24)	2	2016-2020	21y 291d	26y 71d
1332	44	Smith, Joel	1996-02-25	191cm	87kg	42 (25-0-17)	12	2017-2018, 2020-2023	21y 28d	27y 202d
1363	10	Turner, Daniel	2002-01-28	194cm	88kg	42 (17-0-25)	24	2022-2026	20y 136d	24y 81d
1373	6	Windsor, Caleb	2005-06-09	185cm	76kg	42 (21-0-21)	11	2024-2026	18y 272d	20y 314d
176	20	Sykes, Wally	1881-05-02	170cm	 	41 (17-0-24)	17	1907-1912	25y 360d	31y 107d
394	20	Wilson, Alf	1902-05-20	170cm	66kg	41 (15-0-26)	10	1921-1925	19y 36d	23y 136d
790	38	Nilsson, Ray	1938-11-26	177cm	68kg	41 (27-1-13)	44	1960-1963	21y 198d	24y 278d
858	28	Feldmann, Derek	1948-10-06	182cm	75kg	41 (12-0-29)	3	1967-1970	18y 233d	21y 327d
956	21	Davis, Allan	1948-09-29	180cm	78kg	41 (16-0-25)	36	1976-1977	27y 187d	28y 332d
1017	25	Jackson, Mark	1959-08-30	192cm	94kg	41 (8-0-33)	152	1981-1982	21y 210d	22y 363d
1022	14	Ellingworth, Roger	1962-12-14	184cm	72kg	41 (14-0-27)	20	1981-1984	18y 140d	21y 262d
1165	23	Clarkson, Alastair	1968-04-27	177cm	79kg	41 (11-0-30)	24	1996-1997	27y 337d	29y 125d
1219	19	Vardy, Peter	1976-01-26	181cm	83kg	41 (22-0-19)	56	2002-2004	26y 71d	28y 181d
466	6	Esposito, Ted	1908-05-23	175cm	74kg	40 (21-1-18)	12	1929-1932	20y 353d	23y 350d
515	9	Longhurst, Charlie	1911-04-08	173cm	67kg	40 (19-0-21)	1	1933-1936	22y 49d	25y 94d
808	23	Wise, Graham	1942-10-13	188cm	83kg	40 (27-0-13)	1	1963-1966	20y 189d	23y 194d
935	16	Keays, Peter	1955-09-04	180cm	82kg	40 (15-0-25)	4	1974-1977	18y 263d	21y 357d
1203	46	Simmonds, Troy	1978-07-13	197cm	99kg	40 (20-0-20)	7	1999-2001	20y 313d	23y 51d
1215	20	Broadbridge, Troy	1980-10-05	191cm	90kg	40 (20-0-20)	2	2001-2002, 2004	20y 227d	23y 335d
80	 	Gardner, Eric	1881-06-27	174cm	 	39 (15-0-24)	13	1900-1903	19y 10d	22y 63d
484	7	Avery, Bert	1907-10-05	184cm	84kg	39 (10-0-29)	2	1931-1933	23y 209d	25y 332d
514	22	Libbis, Billy	1903-07-02	175cm	80kg	39 (14-0-25)	25	1933-1935	29y 322d	32y 67d
524	35	Taylor, Bert	1911-06-02	198cm	94kg	39 (17-1-21)	23	1934-1936	22y 337d	25y 116d
653	27	ORourke, Ernie	1926-04-08	173cm	71kg	39 (23-0-16)	46	1945-1948	19y 48d	22y 142d
908	5	Clennett, John	1950-01-25	193cm	85kg	39 (10-0-29)	22	1972-1974	22y 74d	24y 190d
958	10	McKellar, Craig	1949-12-08	196cm	93kg	39 (13-0-26)	19	1976-1978	26y 117d	28y 149d
961	18	Wingate, Maurice	1957-10-19	182cm	81kg	39 (9-0-30)	13	1976-1980	18y 188d	22y 309d
1216	6	Thompson, Scott	1983-03-14	184cm	86kg	39 (18-0-21)	17	2001-2004	18y 80d	21y 98d
1301	18	Cross, Daniel	1983-03-30	187cm	87kg	39 (11-0-28)	1	2014-2015	30y 357d	32y 160d
1303	24	Kennedy Harris, Jay	1995-03-21	173cm	68kg	39 (13-0-26)	12	2014-2015, 2017-2019	19y 1d	24y 156d
101	 	Drane, Horrie	1881-02-15	171cm	 	38 (12-0-26)	11	1902, 1904-1906	21y 119d	25y 205d
556	33	Buckley, Ted	1912-06-23	177cm	72kg	38 (26-0-12)	3	1937-1939	24y 333d	27y 57d
1263	42	Spencer, Jake	1989-10-09	203cm	103kg	38 (5-0-33)	8	2009-2010, 2012-2015, 2017	19y 171d	27y 197d
147	 	Onyons, Basil	1887-03-14	178cm	 	37 (9-0-28)	32	1905-1908	18y 179d	21y 84d
594	16	McPherson, Hughie	1918-08-21	180cm	81kg	37 (14-0-23)	14	1941-1944	23y 2d	25y 336d
1188	1	Shanahan, Jamie	1967-12-06	194cm	99kg	37 (18-0-19)	 	1998-1999	30y 113d	31y 265d
11	 	Mitchell, Henry	1874-11-22	 	 	36 (15-1-20)	1	1897-1899	22y 167d	24y 291d
244	17	Naismith, Wally	1881-05-31	177cm	 	36 (16-1-19)	 	1911-1912	29y 333d	31y 92d
273	32	Lugton, Frank	1893-11-04	178cm	 	36 (6-0-30)	1	1913-1914	19y 173d	20y 298d
382	2	Flanagan, Joe	1898-04-03	179cm	 	36 (11-1-24)	1	1921-1924	23y 34d	26y 23d
477	19	Pemberton, Edwin	1908-06-20	175cm	67kg	36 (19-0-17)	5	1930-1934	21y 324d	26y 87d
478	31	Power, Jack	1910-03-16	185cm	95kg	36 (11-0-25)	6	1930-1934	20y 69d	24y 176d
503	6	Roberts, Archie	1910-07-16	183cm	84kg	36 (15-0-21)	 	1932-1936	21y 352d	26y 30d
633	17	Kennedy, Frank	1920-07-31	183cm	83kg	36 (16-0-20)	11	1944-1947	23y 280d	27y 30d
815	20	Jacobs, Graeme	1944-03-06	189cm	85kg	36 (23-0-13)	49	1964-1967	20y 64d	23y 166d
1129	37	Lamprill, Andrew	1969-05-04	186cm	87kg	36 (12-0-24)	3	1992-1997	22y 329d	28y 110d
1266	24	Jurrah, Liam	1988-09-22	188cm	86kg	36 (15-1-20)	81	2009-2012	20y 270d	23y 240d
13	 	Moysey, George	1874-05-14	177cm	 	35 (20-0-15)	25	1897-1899	22y 359d	25y 118d
134	 	Peacock, George	1881-07-25	180cm	 	35 (5-0-30)	11	1905-1907	23y 292d	26y 30d
447	5	McConville, Tommy	1901-03-28	175cm	75kg	35 (22-2-11)	58	1927-1929	26y 54d	28y 149d
547	2	Reiffel, Lou	1910-11-05	170cm	60kg	35 (22-0-13)	73	1936-1939	25y 179d	28y 168d
792	17	Dawson, Ray	1941-05-08	177cm	81kg	35 (23-1-11)	19	1961-1963	19y 342d	22y 143d
834	18	Stone, Neville	1946-12-14	182cm	80kg	35 (10-0-25)	19	1966-1969	19y 132d	22y 196d
876	20	Rowlands, Paul	1949-05-28	185cm	86kg	35 (8-0-27)	 	1969-1970	19y 319d	21y 93d
952	27	Graham, Colin	1958-01-26	180cm	71kg	35 (12-0-23)	32	1975-1978	17y 167d	20y 89d
1296	46	Terlich, Dean	1989-12-13	186cm	83kg	35 (5-0-30)	2	2013-2014	23y 114d	24y 233d
879	23	Sinclair, Peter	1947-05-19	179cm	80kg	34 (14-0-20)	18	1969-1972	22y 5d	25y 24d
1003	13	Gordon, Wayne	1954-07-11	189cm	83kg	34 (5-0-29)	5	1979-1981	24y 319d	26y 344d
1009	19	Nettlefold, Bill	1953-04-24	178cm	89kg	34 (6-0-28)	14	1980-1982	26y 340d	29y 119d
1047	31	Templeton, Kelvin	1956-09-30	191cm	94kg	34 (14-0-20)	99	1983-1985	26y 177d	28y 293d
1233	28	Read, Phillip	1979-10-20	180cm	83kg	34 (20-0-14)	8	2004-2006	24y 165d	26y 276d
1372	22	Howes, Blake	2003-04-07	191cm	82kg	34 (14-0-20)	1	2024-2026	20y 335d	23y 12d
289	28	Incigneri, Len	1884-01-03	180cm	89kg	33 (8-0-25)	7	1913-1915	29y 197d	31y 216d
358	4	Farrow, Alec	1894-02-08	173cm	68kg	33 (8-2-23)	10	1919-1921	25y 168d	27y 221d
450	18	Barnes, Charlie	1903-04-25	178cm	90kg	33 (20-1-12)	 	1927-1929	24y 68d	26y 121d
569	11	Ball, Harold	1920-05-29	188cm	87kg	33 (28-0-5)	33	1939-1940	18y 328d	20y 122d
621	34	Scanlan, Frank	1926-04-17	178cm	76kg	33 (19-0-14)	13	1943-1944, 1947-1948	17y 49d	22y 154d
1101	28	Duursma, Jamie	1963-11-14	190cm	87kg	33 (21-0-12)	 	1988-1989	24y 182d	25y 307d
1171	18	Nettelbeck, Craig	1972-05-26	193cm	96kg	33 (9-0-24)	15	1996-1997	23y 318d	25y 34d
1281	17	Blease, Sam	1991-02-19	184cm	77kg	33 (6-0-27)	25	2011-2014	20y 132d	23y 165d
17	 	Sutton, Ned	1868-03-24	 	 	32 (15-1-16)	 	1897-1898	29y 45d	30y 170d
435	5	Green, Ossie	1906-03-11	180cm	69kg	32 (23-0-9)	1	1926, 1929, 1931	20y 51d	25y 185d
463	17	MacDonald, Bill	1906-03-07	182cm	 	32 (18-1-13)	3	1929-1931	23y 51d	25y 105d
965	41	Woodman, Chris	1956-08-31	194cm	89kg	32 (9-0-23)	31	1976-1980	19y 321d	23y 267d
994	24	Martyn, Tony	1957-03-09	182cm	77kg	32 (5-0-27)	5	1979-1981	22y 29d	24y 55d
1049	19	Wright, Rodney	1960-12-29	181cm	74kg	32 (11-0-21)	6	1983-1986	22y 87d	25y 132d
1057	44	Fidge, John	1966-05-04	182cm	82kg	32 (10-0-22)	54	1984-1986	17y 353d	20y 62d
1058	15	Withers, Mark	1964-03-03	175cm	73kg	32 (9-0-23)	28	1984-1986	20y 49d	22y 146d
1080	41	Turner, Steve	1960-12-27	193cm	92kg	32 (12-0-20)	10	1986-1987	25y 92d	26y 245d
1089	23	Dean, Warren	1964-03-09	188cm	83kg	32 (21-0-11)	25	1987-1989	23y 19d	25y 149d
1124	48	Cuthbertson, Darren	1970-04-07	185cm	80kg	32 (15-1-16)	43	1991-1993	20y 357d	23y 116d
1278	26	Nicholson, Daniel	1990-11-02	183cm	78kg	32 (7-0-25)	4	2011-2014	20y 206d	23y 239d
521	25	Kelly, Frank	1910-12-23	170cm	71kg	31 (13-1-17)	1	1934-1936	23y 133d	25y 278d
