Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
92	13	Simpson, Dwayne	1981-02-12	183cm	89kg	2 (0-0-2)	1	2001	20y 188d	20y 195d
159	33	Bucovaz, Ben	1990-11-02	188cm	88kg	2 (0-0-2)	 	2011	20y 229d	20y 305d
176	14	Simpson, Josh	1994-02-09	184cm	73kg	2 (1-0-1)	1	2013-2014	19y 203d	20y 63d
201	13	Bennell, Harley	1992-10-02	185cm	74kg	2 (0-0-2)	3	2017	24y 322d	24y 329d
218	35	Carter, Jason	2000-01-11	185cm	76kg	2 (1-0-1)	 	2019	19y 204d	19y 212d
244	46	Stanley, Ethan	2003-11-13	188cm	81kg	2 (1-0-1)	 	2023	19y 251d	19y 258d
251	12	Davies, Hugh	2004-09-28	196cm	90kg	2 (2-0-0)	 	2024	19y 269d	19y 275d
256	19	Narkle, Quinton	1997-12-03	181cm	80kg	2 (1-0-1)	1	2025	27y 143d	27y 150d
13	3	Krummel, Brendan	1972-06-24	185cm	88kg	1 (0-0-1)	 	1995	22y 281d	22y 281d
22	22	Edmonds, Travis	1971-02-09	192cm	85kg	1 (0-0-1)	 	1995	24y 57d	24y 57d
57	20	Whitelaw, Martin	1976-05-22	202cm	98kg	1 (0-0-1)	 	1997	21y 94d	21y 94d
73	39	Clark, Michael	1978-03-31	192cm	86kg	1 (1-0-0)	 	1999	21y 74d	21y 74d
120	44	Warren, Michael	1982-03-20	195cm	96kg	1 (0-0-1)	 	2006	24y 54d	24y 54d
126	13	Collard, Clayton	1988-12-04	182cm	90kg	1 (1-0-0)	1	2007	18y 172d	18y 172d
140	13	Pratt, Luke	1989-10-08	183cm	74kg	1 (1-0-0)	 	2009	19y 213d	19y 213d
162	39	Sibosado, Casey	1990-10-13	192cm	86kg	1 (0-0-1)	1	2011	20y 325d	20y 325d
173	20	Michie, Viv	1992-02-23	185cm	85kg	1 (0-0-1)	 	2013	21y 126d	21y 126d
174	19	Forster, Alex	1993-07-14	189cm	85kg	1 (0-0-1)	 	2013	20y 48d	20y 48d
175	40	Moller, Craig	1994-08-22	204cm	86kg	1 (0-0-1)	 	2013	19y 9d	19y 9d
183	44	Ballard, Jacob	1994-02-26	188cm	89kg	1 (0-0-1)	 	2015	21y 191d	21y 191d
219	17	Dixon, Hugh	1999-02-26	196cm	96kg	1 (0-0-1)	1	2019	20y 180d	20y 180d
259	18	Cox, Mason	1991-03-14	211cm	105kg	1 (1-0-0)	 	2026	35y 36d	35y 36d
