Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
1212	27	Pittonet, Marc	1996-06-03	202cm	105kg	79 (30-0-49)	18	2020-2026	24y 10d	29y 317d
30	 	Walsh, Bobby	1877-06-25	 	 	78 (20-1-57)	21	1897-1902	19y 338d	25y 66d
534	23	Schmidt, Paul	1917-04-23	178cm	79kg	78 (54-0-24)	228	1937-1942, 1944	20y 15d	27y 132d
750	39	Stewart, Cliff	1942-04-04	178cm	72kg	78 (42-2-34)	6	1962-1968	20y 87d	26y 135d
856	18	Heath, Kevin	1950-03-24	188cm	92kg	78 (53-1-24)	 	1976-1980	26y 10d	30y 159d
145	 	Flynn, Jim	1871-03-21	179cm	75kg	77 (56-1-20)	9	1903-1908, 1910	32y 42d	39y 180d
325	19	Johnson, Fred	1896-04-24	174cm	75kg	77 (48-1-28)	 	1918-1922, 1924	22y 17d	28y 51d
701	12	Nicholls, Don	1936-11-23	178cm	80kg	77 (41-2-34)	32	1956-1961	19y 150d	24y 227d
720	18	Barry, Peter	1937-10-19	189cm	80kg	77 (48-2-27)	24	1958-1963	20y 231d	25y 309d
999	19	Pearce, Brad	1971-08-16	185cm	85kg	77 (45-0-32)	151	1994-1999	22y 292d	28y 5d
359	11	Beasy, Maurie	1896-03-14	185cm	86kg	76 (32-4-40)	11	1920-1928	24y 188d	32y 87d
623	8	Hodgson, Arthur	1926-01-08	176cm	77kg	76 (40-4-32)	7	1948-1952	22y 121d	26y 214d
806	22	Chandler, Neil	1949-05-06	185cm	83kg	76 (52-0-24)	22	1968-1974	19y 75d	25y 12d
1225	5	Cerra, Adam	1999-10-07	188cm	84kg	75 (35-1-39)	24	2022-2026	22y 161d	26y 191d
229	8	Clancy, Tom	1887-04-11	175cm	65kg	74 (48-3-23)	10	1910-1914	23y 19d	27y 63d
343	5	Hiskins, Rupe	1893-10-29	185cm	88kg	74 (38-4-32)	9	1920-1924	26y 185d	30y 306d
648	7	Warburton, Keith	1929-06-07	178cm	79kg	74 (33-3-38)	91	1951-1955	21y 318d	26y 25d
1215	46	Cottrell, Matthew	2000-02-29	181cm	72kg	74 (38-0-36)	36	2020-2025	20y 162d	25y 58d
1119	45	Joseph, Aaron	1989-07-04	180cm	78kg	73 (37-0-36)	10	2009-2013	19y 265d	24y 51d
1189	2	Dow, Paddy	1999-10-16	187cm	83kg	73 (23-0-50)	21	2018-2023	18y 157d	23y 315d
342	21	McLatchie, Stewart	1896-08-19	170cm	69kg	72 (41-4-27)	103	1919-1924	22y 355d	28y 11d
707	6	Brereton, Leo	1936-11-01	174cm	70kg	72 (37-2-33)	129	1957-1962	20y 170d	25y 318d
1217	44	Owies, Matthew	1997-03-19	179cm	84kg	72 (40-1-31)	89	2020-2024	23y 173d	27y 159d
400	16	Dunn, Harvey	1899-08-06	164cm	74kg	71 (42-0-29)	139	1924-1929	25y 31d	30y 46d
839	4	Catoggio, Vin	1954-05-13	179cm	78kg	71 (56-0-15)	97	1973, 1975-1976, 1978-1980	19y 6d	26y 116d
1060	11	French, Barnaby	1975-11-25	200cm	102kg	71 (17-2-52)	20	2003-2006	27y 124d	30y 282d
1235	4	Hollands, Oliver	2004-01-16	184cm	72kg	71 (33-1-37)	12	2023-2026	19y 59d	22y 90d
262	12	Challis, George	1891-02-09	177cm	79kg	70 (49-3-18)	16	1912-1915	21y 78d	24y 221d
1096	18	Bower, Paul	1988-01-09	192cm	92kg	70 (27-0-43)	5	2006-2012	18y 230d	24y 194d
68	 	McNamara, Bill	1876-06-09	175cm	 	69 (20-0-49)	8	1899-1904	22y 338d	28y 2d
335	27	Boromeo, Bert	1892-05-10	184cm	91kg	69 (41-2-26)	24	1919-1923	26y 358d	31y 86d
336	8	Chandler, Newton	1893-09-19	175cm	73kg	69 (39-2-28)	11	1919-1924	25y 226d	30y 353d
716	37	Heathcote, John	1934-01-23	170cm	72kg	69 (39-1-29)	70	1958-1962	24y 93d	28y 200d
1218	8	Fogarty, Lachie	1999-04-01	180cm	76kg	69 (36-0-33)	30	2021-2026	21y 351d	26y 345d
415	3	McSwain, Charlie	1901-10-12	182cm	79kg	68 (44-0-24)	13	1925-1930	23y 239d	28y 308d
1082	40	Bentick, Adam	1985-06-13	184cm	84kg	68 (19-1-48)	13	2004-2008	19y 48d	23y 78d
930	45	McKenzie, Warren	1964-07-31	190cm	86kg	67 (41-1-25)	43	1985-1990	20y 319d	26y 32d
1125	11	Warnock, Robert	1987-01-19	206cm	104kg	67 (31-1-35)	13	2010-2015	23y 65d	28y 123d
1233	13	Acres, Blake	1995-10-07	191cm	90kg	67 (34-1-32)	28	2023-2025	27y 160d	29y 318d
232	16	Wells, Jack	1883-01-04	177cm	89kg	66 (44-5-17)	51	1910-1914	27y 116d	31y 139d
688	30	Sullivan, Jack	1933-08-11	175cm	72kg	66 (37-1-28)	21	1955-1960	21y 262d	27y 16d
834	27	Dickson, David	1952-05-12	183cm	72kg	66 (42-3-21)	23	1972-1974, 1976	19y 339d	24y 108d
842	7	Whitnall, Graeme	1952-04-25	178cm	76kg	66 (41-0-25)	20	1974-1978, 1980-1981	21y 346d	29y 119d
845	9	Towns, Greg	1954-01-10	180cm	83kg	66 (46-0-20)	23	1974-1979	20y 114d	25y 227d
1194	4	OBrien, Lochie	1999-09-18	185cm	78kg	66 (24-1-41)	16	2018-2023	18y 208d	23y 257d
1221	6	Williams, Zac	1994-09-20	185cm	84kg	66 (30-0-36)	44	2021-2022, 2024-2026	26y 186d	31y 208d
888	4	Bosustow, Peter	1957-10-27	185cm	85kg	65 (49-1-15)	146	1981-1983	23y 152d	25y 297d
940	17	Naley, Mark	1961-03-11	177cm	80kg	65 (40-1-24)	74	1987-1990	26y 17d	29y 167d
1046	28	Prendergast, Ian	1980-09-02	192cm	98kg	65 (18-0-47)	14	2001-2006	20y 330d	25y 282d
1171	46	Wright, Matthew	1989-12-14	178cm	75kg	65 (15-0-50)	73	2016-2018	26y 101d	28y 254d
146	4	Ford, Arthur	1881-06-12	180cm	83kg	64 (50-0-14)	10	1903, 1908-1912	21y 324d	31y 80d
440	30	Arthur, Vin	1905-03-23	179cm	72kg	64 (44-0-20)	27	1927-1928, 1930-1933	22y 75d	28y 44d
817	18	Walsh, Brian	1951-04-24	179cm	81kg	64 (42-1-21)	111	1970-1975	18y 345d	24y 16d
986	17	Heaver, Brent	1971-06-15	173cm	73kg	64 (44-1-19)	106	1992-1996	21y 12d	25y 84d
1223	19	Durdin, Corey	2002-04-14	173cm	73kg	64 (32-0-32)	48	2021-2025	19y 122d	23y 129d
394	25	Carter, Harold	1900-03-29	165cm	62kg	63 (31-0-32)	54	1924-1928	24y 42d	28y 51d
996	32	Whitehead, Adrian	1975-08-25	178cm	81kg	63 (45-0-18)	22	1994-1997, 1999	18y 228d	23y 305d
1106	22	Hampson, Shaun	1988-03-21	201cm	106kg	63 (34-1-28)	32	2007-2013	19y 157d	25y 53d
1114	46	Ellard, David	1989-03-13	177cm	80kg	63 (29-0-34)	37	2008, 2010-2015	19y 50d	26y 176d
1124	14	McLean, Brock	1986-03-11	184cm	85kg	63 (27-1-35)	37	2010-2014	24y 14d	28y 172d
1230	3	Motlop, Jesse	2003-11-23	176cm	76kg	63 (27-1-35)	59	2022-2025	18y 173d	21y 271d
724	7	Williams, Bruce	1939-04-26	175cm	70kg	62 (37-1-24)	56	1959-1964	19y 357d	25y 13d
897	28	Kourkoumelis, Spiro	1963-07-31	183cm	83kg	62 (40-0-22)	56	1981-1986	17y 359d	22y 277d
953	27	OSullivan, Luke	1968-03-28	177cm	92kg	62 (33-0-29)	58	1988-1992, 1994-1997	20y 138d	29y 128d
1228	33	Young, Lewis	1998-12-20	197cm	96kg	62 (25-1-36)	8	2022-2026	23y 104d	27y 117d
7	 	Casey, Bill	1872-12-18	 	 	61 (15-1-45)	2	1897-1900	24y 141d	27y 264d
942	22	Aitken, Ian	1967-05-16	192cm	91kg	61 (40-1-20)	10	1987-1992	19y 323d	25y 78d
1036	37	Hotton, Trent	1973-12-01	193cm	90kg	61 (32-0-29)	36	2000-2002	26y 103d	28y 274d
201	 	Beck, Les	1886-01-05	185cm	76kg	60 (53-0-7)	3	1906-1909	20y 176d	23y 263d
202	 	Jinks, Fred	1880-11-24	180cm	78kg	60 (50-0-10)	28	1906-1909	25y 218d	28y 312d
401	20	Brewis, Ted	1901-10-13	179cm	79kg	60 (32-0-28)	12	1925-1928	23y 201d	26y 331d
485	24	Mackie, Gordon	1909-07-18	187cm	83kg	60 (41-1-18)	2	1932-1936	22y 287d	27y 56d
775	44	Stone, Ron	1945-07-30	187cm	85kg	60 (36-1-23)	13	1965-1969	19y 338d	24y 31d
857	30	Pickett, Tony	1953-01-09	178cm	74kg	60 (41-1-18)	32	1976-1979	23y 85d	26y 160d
364	22	Toole, Harry	1897-09-07	179cm	80kg	59 (25-2-32)	21	1921-1925	23y 354d	28y 5d
493	29	Bullen, Horrie	1906-03-13	185cm	91kg	59 (42-0-17)	38	1932-1934, 1936-1937	26y 76d	31y 133d
921	43	Kennedy, Michael	1964-01-10	178cm	76kg	59 (40-1-18)	6	1984-1989	20y 235d	25y 236d
198	5	Harris, Dick	1885-10-14	173cm	70kg	58 (41-2-15)	14	1906-1907, 1909-1911	20y 224d	25y 337d
560	5	Bailey, George	1919-07-05	180cm	81kg	58 (41-0-17)	12	1941-1942, 1947-1948	21y 302d	28y 336d
585	11	Hines, Ron	1923-07-11	165cm	66kg	58 (37-0-21)	21	1943-1948	20y 34d	24y 316d
635	24	Caspar, Harry	1926-11-04	185cm	89kg	58 (27-4-27)	5	1950-1953, 1955	23y 169d	28y 233d
1002	6	Clape, Matt	1969-05-28	187cm	86kg	58 (38-0-20)	48	1995-1998	25y 309d	29y 2d
1177	28	Cuningham, David	1997-03-30	185cm	85kg	58 (24-0-34)	30	2016-2021, 2023-2024	19y 136d	27y 118d
425	2	Collins, Norm	1904-05-07	173cm	68kg	57 (40-0-17)	14	1926-1927, 1929-1931	22y 1d	27y 2d
697	16	Clarke, Kevin	1931-06-25	191cm	85kg	57 (31-1-25)	11	1956-1959	24y 294d	28y 86d
943	3	Dennis, Richard	1966-07-31	185cm	82kg	57 (39-0-18)	40	1987-1991	20y 247d	25y 10d
42	 	Morrison, Len	1872-12-23	 	 	56 (12-1-43)	7	1898-1902	25y 142d	29y 138d
222	20	Barningham, Alick	1889-02-22	180cm	75kg	56 (40-3-13)	24	1909-1913, 1915	20y 68d	26y 61d
283	14	Sharp, Athol	1894-04-01	170cm	67kg	56 (40-2-14)	41	1913-1916, 1920	19y 116d	26y 107d
351	13	Morrissey, Jack	1898-07-14	170cm	76kg	56 (30-0-26)	 	1920, 1922-1923, 1925-1927	21y 317d	28y 304d
441	28	Downs, Tommy	1901-05-22	159cm	65kg	56 (39-0-17)	44	1927-1929, 1931, 1933	26y 15d	32y 89d
1179	22	Marchbank, Caleb	1996-12-07	193cm	90kg	56 (17-0-39)	 	2017-2019, 2022-2024	20y 106d	27y 219d
361	14	Bell, Harry	1897-01-25	170cm	60kg	55 (21-2-32)	5	1921-1927	24y 116d	30y 116d
736	22	Carroll, Tom	1939-10-14	184cm	82kg	55 (32-1-22)	143	1961-1963	21y 183d	23y 328d
741	30	Kick, Murray	1940-12-05	180cm	73kg	55 (34-2-19)	9	1961-1965	20y 243d	24y 231d
746	5	Greenwood, Ken	1941-12-15	188cm	96kg	55 (25-1-29)	19	1962-1966	20y 127d	24y 255d
948	5	Da Rui, Steven	1964-03-21	183cm	87kg	55 (32-1-22)	5	1988-1991	24y 12d	27y 142d
1019	11	Porter, Mark	1976-10-11	199cm	103kg	55 (28-0-27)	13	1997-1998, 2000-2001	20y 281d	24y 339d
1204	43	Setterfield, Will	1998-02-05	192cm	87kg	55 (21-0-34)	12	2019-2022	21y 44d	24y 197d
1224	17	Kemp, Brodie	2001-05-01	192cm	82kg	55 (28-0-27)	21	2021-2026	20y 105d	24y 350d
90	 	Sullivan, Joe	1877-02-01	 	 	54 (18-0-36)	63	1900-1903	23y 93d	26y 216d
350	13	Blackman, Billy	1895-08-06	170cm	68kg	54 (31-2-21)	9	1920-1924	24y 294d	29y 24d
437	10	Kelleher, Dinny	1902-07-22	187cm	101kg	54 (38-0-16)	1	1927-1932	24y 303d	29y 304d
941	18	Sartori, Peter	1964-10-24	195cm	90kg	54 (30-0-24)	119	1987-1991	22y 155d	26y 311d
1037	10	Mansfield, Michael	1971-08-08	183cm	85kg	54 (28-0-26)	18	2000-2002	28y 218d	31y 24d
1210	21	Martin, Jack	1995-01-29	186cm	83kg	54 (26-1-27)	52	2020-2024	25y 50d	29y 195d
276	25	Baud, Alf	1892-09-20	178cm	74kg	53 (38-3-12)	16	1913-1915	20y 246d	22y 363d
291	8	Keily, Dan	1892-05-16	178cm	73kg	53 (36-3-14)	1	1914-1917, 1919-1921	21y 344d	29y 19d
455	19	Doyle, Alex	1904-07-29	189cm	86kg	53 (40-0-13)	32	1929-1931	24y 272d	27y 66d
816	33	Hurst, Paul	1948-12-19	184cm	86kg	53 (34-3-16)	 	1970-1974	21y 106d	25y 255d
949	28	Kernahan, David	1965-07-11	185cm	90kg	53 (26-0-27)	8	1988-1993	22y 266d	28y 20d
1068	31	Bannister, Jordan	1982-10-31	190cm	89kg	53 (12-1-40)	17	2004-2009	21y 148d	26y 238d
1149	33	Everitt, Andrejs	1989-03-13	194cm	90kg	52 (15-0-37)	61	2014-2016	25y 3d	27y 161d
1211	32	Newnes, Jack	1993-02-24	186cm	82kg	52 (22-0-30)	21	2020-2022	27y 24d	29y 178d
379	8	Blackmore, Hedley	1901-01-30	175cm	74kg	51 (25-1-25)	76	1923-1927	22y 95d	26y 230d
418	18	Donoghue, Frank	1904-08-17	178cm	70kg	51 (31-0-20)	3	1925-1928	20y 335d	24y 22d
419	29	Connell, Maurie	1902-03-09	183cm	86kg	51 (31-0-20)	18	1925-1929	23y 152d	27y 175d
1139	28	Bell, Tom	1991-06-13	188cm	102kg	51 (18-1-32)	36	2012-2015	21y 38d	24y 84d
768	31	Barassi, Ron	1936-02-27	179cm	87kg	50 (32-1-17)	35	1965-1969	29y 49d	33y 79d
1051	36	Sporn, Trent	1982-09-23	187cm	85kg	50 (10-1-39)	8	2002-2006	19y 195d	23y 345d
1076	15	Teague, David	1981-05-05	186cm	90kg	50 (14-1-35)	2	2004-2006	22y 327d	25y 121d
1081	20	McGrath, Cory	1979-02-04	181cm	86kg	50 (13-2-35)	4	2004-2006	25y 122d	27y 211d
61	 	Considine, Pat	1875-09-30	 	 	48 (11-0-37)	12	1898-1901	22y 345d	25y 328d
122	 	McShane, Joe	1868-11-29	182cm	 	48 (25-1-22)	17	1902-1904	33y 155d	35y 293d
782	36	McLean, Peter	1941-05-06	187cm	86kg	48 (35-1-12)	5	1966-1968	25y 1d	27y 145d
833	16	Kennedy, Greg	1949-07-28	187cm	76kg	48 (35-2-11)	143	1972-1973, 1975	22y 248d	26y 47d
947	25	Herman, Ian	1965-10-11	182cm	81kg	48 (27-1-20)	39	1987-1991	21y 240d	25y 212d
1039	17	Freeborn, Scott	1978-05-20	183cm	90kg	48 (28-0-20)	17	2000-2002	21y 324d	24y 6d
1148	32	Graham, Nick	1994-06-12	182cm	82kg	48 (11-0-37)	11	2013-2018	19y 66d	24y 61d
45	 	Sharkey, Bill	1873-09-20	 	 	47 (11-1-35)	 	1898-1901	24y 236d	27y 296d
316	28	Downs, Lyle	1896-07-26	163cm	 	47 (30-1-16)	31	1917-1921	20y 290d	24y 341d
851	24	Ohlsen, Russell	1955-12-01	183cm	80kg	47 (30-1-16)	25	1975-1978	19y 181d	22y 268d
876	47	Francis, Peter	1958-01-16	185cm	83kg	47 (38-0-9)	15	1979-1981	21y 74d	23y 141d
1201	40	Gibbons, Michael	1995-05-15	175cm	75kg	47 (17-0-30)	35	2019-2021	23y 310d	26y 15d
465	29	Williams, Fred	1900-01-29	173cm	67kg	46 (34-0-12)	6	1929-1932	29y 137d	32y 190d
855	17	Galt, Rod	1951-10-09	194cm	92kg	46 (33-0-13)	100	1975-1979	23y 290d	27y 320d
925	41	Rohde, Peter	1964-11-19	185cm	87kg	46 (34-0-12)	6	1985-1987	20y 152d	22y 269d
1052	4	Livingston, Luke	1982-11-04	192cm	97kg	46 (9-0-37)	2	2002-2006	19y 168d	23y 219d
1070	26	De Luca, Adrian	1982-05-15	202cm	99kg	46 (14-1-31)	22	2004-2006	21y 317d	24y 111d
412	21	Irwin, Frank	1897-02-07	179cm	 	45 (24-0-21)	 	1925-1927	28y 98d	30y 208d
564	9	Atkinson, Bob	1913-10-29	173cm	80kg	44 (30-0-14)	 	1942-1944	28y 199d	30y 309d
658	32	Spencer, John	1927-08-07	168cm	73kg	44 (22-2-20)	67	1952-1954	24y 256d	27y 7d
735	32	Varlamos, Vasil	1942-06-17	178cm	80kg	44 (22-0-22)	 	1960-1964	18y 1d	22y 45d
1014	30	White, Adam	1976-01-09	188cm	83kg	44 (23-0-21)	21	1997-2000	21y 88d	24y 203d
1168	13	Lamb, Jed	1992-10-19	181cm	83kg	44 (11-0-33)	26	2016-2018	23y 157d	25y 310d
1184	31	Williamson, Tom	1998-12-12	190cm	85kg	44 (17-0-27)	4	2017, 2019-2022	18y 118d	23y 95d
213	 	Kelly, Harvey	1883-03-24	183cm	84kg	43 (37-0-6)	75	1907-1909	24y 97d	26y 192d
471	16	Pollock, Ted	1913-12-10	187cm	96kg	43 (34-0-9)	20	1930, 1932-1937	16y 200d	23y 261d
885	1	Wells, Greg	1950-06-06	175cm	80kg	43 (31-1-11)	24	1980-1982	30y 36d	32y 20d
1026	3	Massie, Kris	1980-05-30	189cm	87kg	43 (26-0-17)	12	1998-2001	17y 352d	21y 11d
1104	16	Grigg, Shaun	1988-04-19	190cm	85kg	43 (18-0-25)	10	2007-2010	19y 80d	22y 130d
1130	34	Duigan, Nick	1984-09-07	186cm	88kg	43 (23-1-19)	10	2011-2013	26y 198d	29y 7d
1234	2	Cowan, Lachlan	2004-12-01	188cm	82kg	43 (18-1-24)	2	2023-2026	18y 105d	21y 136d
225	11	Baquie, Jack	1886-07-10	178cm	73kg	42 (32-0-10)	20	1909-1910, 1912-1913	22y 330d	27y 44d
548	27	Mann, Cyril	1918-08-31	175cm	83kg	42 (25-0-17)	65	1939-1942, 1945	20y 255d	26y 247d
840	23	Davis, Craig	1954-10-02	183cm	81kg	42 (25-0-17)	72	1973-1975	18y 278d	20y 346d
959	19	Phillips, Andrew	1970-01-27	178cm	72kg	42 (18-1-23)	26	1989-1991	19y 92d	21y 216d
982	38	Welsh, Rohan	1970-10-07	189cm	94kg	42 (27-1-14)	59	1992-1993, 1996-1997	21y 194d	26y 251d
1126	9	Lucas, Kane	1991-06-26	188cm	79kg	42 (21-1-20)	15	2010-2014	18y 288d	23y 65d
1167	11	Kerridge, Sam	1993-04-26	188cm	86kg	42 (10-0-32)	12	2016-2018	22y 333d	25y 121d
14	 	OCock, Wally	1875-06-17	175cm	74kg	41 (10-0-31)	25	1897-1899, 1901	21y 325d	25y 351d
94	 	Ross, Charlie	1878-08-12	 	 	41 (12-0-29)	8	1900-1904	21y 294d	25y 290d
320	6	Greenhill, Jack	1897-06-23	180cm	80kg	41 (25-2-14)	4	1917, 1920-1921, 1923	19y 330d	25y 358d
769	24	Board, Terry	1945-11-05	173cm	73kg	41 (27-1-13)	42	1965-1968	19y 163d	22y 286d
799	8	Munari, Dennis	1948-04-18	178cm	76kg	41 (29-0-12)	20	1967-1970	19y 46d	22y 133d
801	23	Nicoll, Ian	1946-10-02	179cm	73kg	41 (28-0-13)	30	1967-1970	20y 286d	23y 331d
1050	2	McKernan, Corey	1973-12-19	197cm	105kg	41 (6-0-35)	60	2002-2003	28y 101d	29y 255d
1055	13	Davies, Justin	1983-07-07	184cm	80kg	41 (10-1-30)	20	2002-2005	18y 307d	22y 52d
621	22	Streeter, Alan	1928-09-30	170cm	70kg	40 (22-0-18)	35	1948-1950	19y 200d	21y 309d
1016	15	Nelson, Ben	1977-01-23	184cm	92kg	40 (22-0-18)	6	1997-2001	20y 80d	24y 200d
1147	2	Menzel, Troy	1994-09-22	187cm	84kg	40 (14-1-25)	47	2013-2015	18y 239d	20y 348d
1227	37	Boyd, Jordan	1998-09-22	182cm	80kg	40 (19-0-21)	1	2022-2026	23y 193d	27y 199d
1236	39	Cincotta, Alex	1996-12-17	187cm	86kg	40 (22-0-18)	12	2023-2025	26y 127d	28y 205d
604	10	Wines, Clinton	1922-05-02	179cm	80kg	39 (26-0-13)	10	1945-1946	23y 3d	24y 121d
641	4	Guy, Doug	1929-11-21	180cm	81kg	39 (19-2-18)	2	1950-1953	20y 194d	23y 281d
747	28	Reilly, John	1942-01-11	191cm	87kg	39 (19-0-20)	1	1962-1965	20y 100d	23y 215d
798	9	Kerr, Peter	1948-02-26	177cm	76kg	39 (28-1-10)	1	1967-1970	19y 69d	22y 114d
886	40	Howell, Scott	1958-05-10	193cm	86kg	39 (25-0-14)	12	1980-1985	22y 126d	26y 359d
1145	7	Buckley, Dylan	1993-03-16	179cm	77kg	39 (9-0-30)	16	2013-2017	20y 28d	24y 122d
457	4	Martyn, Aubrey	1907-01-04	179cm	77kg	38 (27-0-11)	 	1929-1933	22y 113d	26y 206d
511	5	Dunn, Keith	1906-07-10	184cm	82kg	38 (22-1-15)	33	1934-1937	27y 355d	31y
547	8	Skinner, Jack	1917-06-05	173cm	74kg	38 (29-0-9)	9	1939-1941	21y 321d	24y 107d
711	21	Arch, Bill	1937-03-26	178cm	72kg	38 (19-1-18)	12	1958-1962	21y 24d	25y 61d
751	25	Comben, John	1944-06-13	175cm	70kg	38 (16-1-21)	11	1963-1966	18y 311d	22y 75d
957	15	Verbeek, Simon	1967-03-29	188cm	90kg	38 (17-1-20)	33	1989-1991	22y 3d	24y 155d
994	10	Mitchell, Barry	1965-12-07	173cm	70kg	38 (28-0-10)	25	1994-1996	28y 110d	30y 261d
763	33	Pleydell, Jim	1944-04-01	179cm	75kg	37 (18-1-18)	6	1964-1967	20y 52d	23y 133d
868	19	Young, Michael	1958-12-16	187cm	81kg	37 (23-0-14)	12	1977-1980	18y 205d	21y 272d
933	15	Evans, Bernie	1957-08-20	178cm	76kg	37 (25-0-12)	45	1986-1988	28y 223d	31y 21d
1044	40	Plunkett, Jim	1978-07-26	179cm	79kg	37 (11-0-26)	14	2001-2003	22y 276d	25y 27d
149	 	Trim, Albert	1875-10-06	 	 	36 (22-1-13)	 	1903-1904	27y 208d	28y 347d
153	 	Hince, Frank	1882-01-13	179cm	 	36 (19-1-16)	1	1903-1906	21y 146d	24y 126d
168	 	Boyle, Bob	1876-12-07	174cm	 	36 (22-1-13)	 	1904-1906	27y 173d	29y 149d
478	27	Egan, Alf	1910-04-03	191cm	82kg	36 (22-0-14)	20	1931-1933	21y 43d	23y 159d
738	23	Cross, Martin	1939-10-19	175cm	73kg	36 (19-1-16)	36	1961-1963	21y 178d	23y 288d
829	31	Hall, Peter	1952-05-27	183cm	80kg	36 (24-0-12)	13	1971-1974	19y 23d	22y 82d
899	25	Marchesani, Frank	1960-02-02	188cm	83kg	36 (24-0-12)	26	1981-1983, 1985	21y 188d	25y 217d
992	8	Bond, Troy	1973-07-14	179cm	76kg	36 (26-0-10)	26	1994-1995	20y 256d	22y 71d
1099	28	Cloke, Cameron	1984-12-20	196cm	100kg	36 (16-0-20)	25	2007-2009	22y 102d	24y 259d
304	23	Shortill, Joe	1894-12-02	183cm	82kg	35 (24-1-10)	25	1915-1918	20y 171d	23y 202d
308	21	Dunn, Mick	1897-02-28	 	 	35 (21-1-13)	4	1916-1919	19y 68d	22y 120d
860	41	Brown, Peter	1958-10-19	184cm	85kg	35 (26-0-9)	38	1976-1980	17y 244d	21y 241d
979	9	Sholl, Brett	1971-09-07	188cm	82kg	35 (20-1-14)	9	1992-1994	20y 196d	23y 10d
25	 	Williams, Peter	1867-04-15	 	 	34 (8-0-26)	1	1897-1899, 1901	30y 30d	34y 40d
794	16	Kekovich, Brian	1946-01-07	187cm	86kg	34 (29-1-4)	97	1967-1968	21y 98d	22y 265d
820	7	Lukas, Andrew	1950-07-19	178cm	76kg	34 (24-1-9)	3	1970-1973	19y 301d	22y 325d
458	27	Parsons, Charlie	1903-08-24	183cm	81kg	33 (28-0-5)	 	1929-1930	25y 246d	27y 20d
491	20	Street, Charlie	1909-11-08	185cm	82kg	33 (26-0-7)	1	1932-1933	22y 188d	23y 270d
570	5	Collins, Lance	1916-06-19	183cm	83kg	33 (24-0-9)	78	1942-1943, 1945	25y 338d	29y 102d
900	18	Montgomery, Allan	1958-09-02	189cm	83kg	33 (15-1-17)	6	1982-1985	23y 206d	26y 293d
907	17	Reid, Bruce	1955-12-23	191cm	90kg	33 (20-0-13)	3	1983-1985	27y 93d	29y 223d
1238	20	Hollands, Elijah	2002-04-25	189cm	86kg	33 (15-0-18)	23	2024-2026	21y 339d	23y 356d
296	21	Burleigh, Herb	1892-06-14	184cm	80kg	32 (24-2-6)	55	1914-1915, 1919	21y 329d	27y 35d
349	18	Raleigh, Wally	1895-07-01	177cm	76kg	32 (22-2-8)	 	1920-1921	24y 319d	26y 106d
375	30	Davies, Johnny	1900-06-18	178cm	80kg	32 (15-2-15)	7	1922-1924	22y 6d	24y 80d
505	20	De Luca, Alby	1908-11-09	179cm	80kg	32 (22-1-9)	22	1934-1935	25y 184d	26y 309d
590	4	Way, Alec	1925-08-13	180cm	78kg	32 (20-0-12)	27	1944-1948	18y 274d	22y 311d
676	26	OBrien, Noel	1933-01-09	182cm	81kg	32 (15-0-17)	118	1954-1955	21y 98d	22y 223d
836	13	Pascoe, Eric	1953-10-08	192cm	96kg	32 (20-1-11)	7	1972-1976	18y 211d	22y 269d
895	24	Hartney, Brendan	1958-04-23	183cm	79kg	32 (19-0-13)	 	1981-1985	23y 44d	27y 102d
1072	10	Johnson, Brett	1981-10-28	179cm	80kg	32 (10-1-21)	9	2004-2005	22y 151d	23y 262d
1074	3	Morrell, Digby	1979-10-10	191cm	97kg	32 (13-0-19)	12	2004-2005	24y 169d	25y 322d
244	15	Wilson, Archie	1888-04-25	183cm	83kg	31 (21-2-8)	1	1910-1913	22y 124d	25y 8d
486	5	Oprey, Leo	1909-08-13	168cm	66kg	31 (23-0-8)	2	1932-1933	22y 261d	24y 27d
526	17	Hollingshead, Harry	1915-09-22	188cm	91kg	31 (23-0-8)	33	1936, 1938-1940	20y 265d	24y 232d
540	5	Diggins, Brighton	1906-12-26	183cm	92kg	31 (21-0-10)	6	1938-1940	31y 118d	33y 144d
646	3	Sullivan, Harry	1932-04-08	184cm	83kg	31 (15-1-15)	16	1950-1954	18y 140d	22y 100d
713	35	Pavlou, Chris	1939-08-18	170cm	64kg	31 (16-1-14)	9	1958-1961	18y 244d	21y 345d
964	37	Bassett, Adrian	1967-03-11	186cm	81kg	31 (15-0-16)	12	1990-1992	23y 20d	25y 115d
17	 	Sweatman, Charles	1873-07-29	 	 	30 (3-1-26)	3	1897-1899	23y 283d	25y 302d
133	 	Ross, Gordon	1878-07-26	180cm	 	30 (17-0-13)	 	1902-1903	23y 316d	25y 41d
264	18	Triplett, Frank	1885-05-10	170cm	67kg	30 (18-2-10)	3	1912-1915	26y 360d	30y 5d
305	24	Robinson, Billy	1890-08-13	178cm	73kg	30 (24-0-6)	1	1915-1916, 1918	24y 298d	27y 271d
657	21	Robertson, Ron	1933-06-24	175cm	72kg	30 (17-0-13)	8	1952-1956	18y 300d	22y 295d
873	1	Collins, Dennis	1953-05-17	178cm	78kg	30 (22-0-8)	12	1978-1979	24y 333d	26y 37d
887	6	Bortolotto, Mario	1957-06-26	189cm	87kg	30 (21-1-8)	1	1981-1983	23y 275d	26y 55d
