Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
557	31	Waller, Neville	1932-09-17	183cm	87kg	84 (58-0-26)	21	1953-1958	20y 234d	25y 354d
585	6	Brewer, Ian	1936-06-15	188cm	89kg	84 (51-0-33)	164	1956-1961	20y 15d	25y 65d
839	3	Phillips, Greg	1959-03-26	188cm	98kg	84 (47-0-37)	12	1983-1986	24y 14d	27y 157d
271	18	Poulter, Joe	1902-03-27	188cm	86kg	83 (55-1-27)	31	1923-1928	21y 39d	26y 39d
995	9	Freeborn, Glenn	1973-02-06	183cm	83kg	83 (35-0-48)	42	1999-2003	26y 50d	30y 78d
176	20	Rowan, Paddy	1889-05-28	179cm	78kg	82 (53-1-28)	28	1911-1915	21y 364d	26y 113d
369	14	Morgan, Leo	1913-05-03	169cm	62kg	82 (61-2-19)	7	1933-1941	20y 87d	28y 28d
680	31	McKenzie, Brian	1947-03-31	183cm	81kg	81 (55-1-25)	 	1966-1972	19y 114d	25y 78d
1082	12	Ball, Luke	1984-05-25	184cm	83kg	81 (58-1-22)	33	2010-2014	25y 307d	30y 96d
326	13	Edmonds, Horrie	1908-12-23	175cm	85kg	79 (57-1-21)	124	1929-1934	20y 209d	25y 182d
457	9	Holten, Mac	1922-03-29	180cm	80kg	79 (48-2-29)	83	1942-1948	20y 139d	26y 180d
964	12	Schauble, Andrew	1976-11-17	193cm	93kg	79 (27-0-52)	11	1995-1999	18y 262d	22y 284d
166	12	Lumsden, Ernie	1890-06-27	175cm	71kg	78 (54-0-24)	57	1910-1912, 1917-1920	20y 12d	30y 97d
252	18	Murphy, Laurie	1899-09-10	183cm	83kg	78 (45-1-32)	14	1921-1926	21y 274d	26y 352d
445	29	Wallis, Tom	1920-07-04	175cm	83kg	78 (36-1-41)	2	1942-1947	21y 309d	27y 50d
573	26	Sullivan, Harry	1932-04-08	184cm	83kg	78 (48-1-29)	5	1955-1960	23y 8d	28y 106d
1079	3	Macaffer, Brent	1988-02-29	187cm	90kg	77 (48-2-27)	33	2009-2011, 2013-2014, 2016	21y 56d	28y 138d
86	 	Green, George	1882-08-05	174cm	 	76 (50-0-26)	16	1903-1908	20y 277d	25y 299d
388	21	Todd, Ron	1916-10-23	187cm	82kg	76 (55-0-21)	327	1935-1939	18y 298d	22y 342d
534	14	Gooch, Arthur	1931-03-20	188cm	90kg	76 (51-0-25)	12	1950-1956	19y 89d	25y 67d
1028	34	Cloke, Jason	1982-05-06	189cm	90kg	76 (37-0-39)	10	2002-2006	19y 335d	24y 104d
1137	16	Mayne, Chris	1988-11-02	188cm	84kg	76 (40-1-35)	11	2017-2021	28y 142d	32y 293d
400	18	Naismith, Herb	1915-10-09	185cm	81kg	75 (37-0-38)	15	1938-1946	22y 217d	30y 214d
455	23	Ryan, Phil	1925-05-15	189cm	89kg	74 (41-1-32)	48	1942-1947	17y 57d	22y 51d
1067	18	Clarke, Martin	1987-11-13	181cm	85kg	73 (44-0-29)	19	2007-2009, 2012-2014	19y 222d	26y 121d
3	 	Dow, Charlie	1874-01-12	 	 	72 (47-0-25)	1	1897-1902	23y 116d	28y 139d
391	7	Dowling, Ron	1913-06-27	175cm	73kg	72 (50-0-22)	9	1936-1940	22y 331d	27y 58d
517	6	Dunstan, Maurie	1929-03-25	185cm	80kg	72 (50-0-22)	118	1949-1954	20y 22d	25y 37d
541	19	Hickey, Jack	1930-12-13	173cm	69kg	72 (50-0-22)	15	1951-1956	20y 213d	25y 235d
383	7	Fricker, Pat	1916-03-09	178cm	70kg	71 (41-1-29)	18	1935-1941, 1944	19y 98d	28y 135d
404	3	Balfour, Don	1918-11-11	175cm	73kg	71 (40-0-31)	29	1938-1941, 1943-1945	19y 212d	26y 238d
753	21	Anderson, Graeme	1953-01-05	185cm	79kg	71 (41-1-29)	91	1975-1977, 1979-1980	22y 146d	27y 175d
778	14	Morris, Kevin	1950-08-20	180cm	84kg	71 (49-0-22)	53	1978-1981	27y 280d	31y 16d
906	17	Barwick, Doug	1962-02-06	173cm	84kg	71 (42-3-26)	90	1988-1991	26y 57d	29y 122d
994	19	Davis, Nick	1980-03-30	184cm	85kg	71 (30-0-41)	85	1999-2002	18y 363d	22y 182d
1074	31	Dawes, Chris	1988-05-16	193cm	105kg	71 (54-1-16)	83	2008-2012	20y 85d	24y 128d
1083	18	Jolly, Darren	1981-11-06	200cm	108kg	71 (54-2-15)	52	2010-2013	28y 142d	31y 222d
930	4	Pert, Gary	1965-05-28	188cm	94kg	70 (42-0-28)	4	1992-1995	26y 305d	30y 98d
962	22	Wild, Jason	1976-02-10	182cm	78kg	70 (27-2-41)	22	1995-1999	19y 74d	23y 165d
1141	17	Brown, Callum	1998-04-27	178cm	77kg	70 (33-1-36)	23	2017-2022	19y 46d	24y 109d
1059	7	Medhurst, Paul	1981-12-11	179cm	84kg	69 (43-1-25)	108	2007-2010	25y 110d	28y 245d
77	 	Incoll, Jack	1879-02-14	174cm	 	68 (50-0-18)	44	1902-1906	23y 78d	27y 213d
408	6	Campbell, Norm	1919-03-04	179cm	72kg	68 (38-0-30)	1	1939-1942, 1946	20y 49d	27y 180d
615	25	Chapman, Bert	1942-03-14	170cm	65kg	68 (36-1-31)	34	1960, 1962-1966	18y 75d	24y 89d
1097	26	Williams, Marley	1993-07-22	181cm	83kg	68 (36-0-32)	6	2012-2016	18y 309d	23y 37d
11	 	OBrien, Bill	1877-03-23	 	 	67 (46-0-21)	 	1897-1901	20y 46d	24y 77d
576	7	Greve, Bob	1934-11-30	179cm	76kg	67 (41-1-25)	20	1955-1959	20y 235d	24y 188d
747	13	Gordon, Wayne	1954-07-11	189cm	83kg	67 (38-1-28)	23	1974-1978	20y 16d	24y 4d
586	28	Fellowes, Graeme	1934-01-29	200cm	99kg	66 (36-1-29)	22	1956-1964	22y 174d	30y 192d
749	9	Carman, Phil	1950-09-04	188cm	87kg	66 (40-0-26)	142	1975-1978	24y 213d	28y 19d
1077	15	Brown, Leigh	1982-02-23	194cm	101kg	65 (52-2-11)	54	2009-2011	27y 40d	29y 220d
16	 	Sime, Charlie	1871-08-03	170cm	 	64 (42-0-22)	4	1897-1901	25y 278d	29y 358d
1011	12	McKee, Steven	1978-06-20	199cm	104kg	64 (35-0-29)	13	2000-2004	21y 292d	26y 54d
655	7	Graham, Ian	1943-01-05	187cm	80kg	63 (41-1-21)	132	1963-1966, 1969	20y 147d	26y 258d
797	37	Twomey, David	1961-02-21	185cm	83kg	63 (44-0-19)	14	1979-1985	18y 150d	24y 79d
1090	28	Sinclair, Ben	1991-10-01	183cm	80kg	63 (36-0-27)	22	2011-2016	19y 303d	24y 295d
1151	23	Roughead, Jordan	1990-11-03	200cm	101kg	63 (32-1-30)	1	2019-2022	28y 139d	31y 162d
320	1	Andrew, Bruce	1908-02-28	174cm	69kg	62 (47-1-14)	11	1928-1932, 1934	20y 137d	26y 206d
360	14	Fraser, Keith	1913-04-17	183cm	92kg	62 (42-3-17)	9	1933-1936	20y 26d	23y 169d
424	17	Mears, Harry	1922-04-30	168cm	72kg	62 (30-0-32)	61	1940-1946	18y 109d	24y 4d
644	24	Bone, Michael	1942-10-03	168cm	73kg	62 (39-1-22)	55	1962-1966	19y 207d	23y 321d
736	38	Hyde, Robert	1954-11-01	183cm	85kg	62 (36-1-25)	2	1973-1977	18y 206d	22y 334d
965	39	Crow, Scott	1973-12-18	179cm	80kg	62 (22-0-40)	35	1996-1999	22y 104d	25y 253d
1033	2	Woewodin, Shane	1976-07-12	185cm	83kg	62 (27-0-35)	31	2003-2005	26y 259d	29y 45d
794	4	Hannebery, Mark	1957-10-08	179cm	77kg	61 (37-1-23)	23	1979-1983	21y 237d	25y 323d
966	27	McDonald, Alex	1970-02-13	186cm	82kg	61 (24-0-37)	20	1996-1999	26y 47d	29y 63d
977	48	Michael, Mal	1977-06-24	190cm	100kg	61 (21-0-40)	23	1997-2000	19y 319d	23y 42d
1178	23	Hill, Bobby	2000-02-09	175cm	66kg	61 (44-2-15)	83	2023-2025	23y 36d	25y 174d
154	30	Shorten, Jack	1887-11-30	183cm	83kg	60 (44-1-15)	 	1909-1910, 1912-1913	21y 173d	25y 252d
221	25	Wraith, Tom	1890-03-20	175cm	72kg	60 (41-2-17)	88	1916-1920	26y 47d	30y 147d
269	1	Baker, Reg	1899-09-18	163cm	60kg	60 (38-0-22)	60	1922-1926, 1928	22y 314d	28y 237d
274	20	Milburn, Charlie	1899-03-10	174cm	75kg	60 (40-0-20)	3	1923-1927	24y 63d	28y 205d
498	18	Nolan, Bill	1926-11-04	183cm	76kg	60 (37-1-22)	 	1947-1951	20y 166d	24y 189d
570	23	Jones, William	1935-03-27	178cm	78kg	60 (38-1-21)	58	1954-1958	19y 140d	23y 135d
572	5	Smale, Ken	1933-11-05	185cm	85kg	60 (38-1-21)	98	1955-1958	21y 162d	24y 319d
605	20	Beers, Brian	1939-01-31	178cm	73kg	60 (34-0-26)	72	1958-1961	19y 92d	22y 193d
627	8	Mahon, John	1940-02-12	180cm	84kg	60 (29-2-29)	1	1961-1965	21y 62d	25y 218d
662	8	Boyne, Peter	1944-05-28	185cm	81kg	60 (40-0-20)	 	1964-1968	20y 9d	24y 74d
836	17	Richardson, Michael	1959-03-16	182cm	82kg	60 (32-0-28)	117	1983-1986	24y 10d	27y 13d
543	18	Parker, Jack	1931-05-03	178cm	85kg	59 (41-0-18)	11	1951-1955	20y 100d	24y 137d
656	7	Hug, Ernie	1944-03-04	193cm	87kg	59 (33-0-26)	5	1963-1965, 1967-1970	19y 117d	26y 129d
308	22	MacLeod, Norm	1904-10-08	170cm	64kg	58 (51-1-6)	 	1927-1932	22y 204d	27y 205d
417	19	Pimm, Jack	1920-10-07	183cm	82kg	58 (34-1-23)	113	1940, 1946-1950	19y 224d	29y 197d
666	17	Patterson, Peter	1945-10-03	180cm	71kg	58 (41-0-17)	4	1965-1970	19y 217d	24y 260d
846	5	Abernethy, Bruce	1962-05-10	185cm	86kg	58 (32-0-26)	16	1984-1986	21y 326d	24y 105d
227	4	Colechin, Bert	1887-06-19	178cm	73kg	57 (38-1-18)	2	1916-1921	28y 357d	34y 69d
530	15	Tebble, Bill	1928-06-17	182cm	86kg	57 (42-0-15)	8	1950-1953	21y 323d	25y 73d
1150	28	Murphy, Nathan	1999-12-15	190cm	79kg	57 (39-0-18)	1	2018, 2021-2023	18y 246d	23y 289d
597	33	Bennett, Ken	1940-02-14	166cm	70kg	56 (33-1-22)	37	1957-1962	17y 135d	22y 192d
601	32	Harrison, Barry	1935-12-21	188cm	80kg	56 (37-0-19)	24	1958-1961	22y 112d	25y 220d
632	18	Roper, Warren	1940-09-30	188cm	81kg	56 (24-1-31)	32	1961-1965, 1967	20y 225d	26y 337d
660	11	Farmer, Bob	1947-06-02	183cm	78kg	56 (38-0-18)	51	1964-1969	16y 363d	22y 110d
720	24	Salmon, Daryl	1953-08-25	183cm	75kg	56 (40-0-16)	 	1971-1974	17y 256d	20y 364d
1026	13	Cole, Richard	1983-07-15	186cm	97kg	56 (27-0-29)	6	2002-2005	18y 256d	22y
1113	9	White, Jesse	1988-01-09	196cm	102kg	56 (26-0-30)	75	2014-2017	26y 79d	29y 97d
1181	17	Frampton, Billy	1996-11-20	200cm	90kg	56 (38-2-16)	8	2023-2026	26y 125d	29y 147d
20	 	Williams, George	1871-04-30	 	 	55 (38-0-17)	 	1897-1901	26y 8d	30y 34d
493	10	Horwood, Ray	1927-12-01	163cm	61kg	55 (31-2-22)	13	1946-1949, 1954	18y 175d	26y 172d
503	27	Twomey, Pat	1929-04-02	179cm	72kg	55 (39-1-15)	49	1947-1949, 1952-1953	18y 66d	24y 177d
130	 	ODonoghue, Dave	1885-07-11	179cm	 	54 (34-2-18)	 	1907-1911	21y 325d	25y 341d
236	23	Twomey, Bill	1899-05-14	174cm	70kg	54 (35-0-19)	5	1918-1922	19y 46d	23y 153d
515	28	Stevens, Harvey	1930-08-08	188cm	87kg	54 (33-0-21)	56	1948-1952	18y 13d	22y 50d
812	33	Allan, Graeme	1954-07-23	183cm	83kg	54 (27-0-27)	29	1981-1984, 1986	26y 248d	31y 263d
1100	45	Frost, Jack	1992-02-25	195cm	90kg	54 (25-0-29)	 	2013-2016	21y 34d	24y 109d
1145	1	Stephenson, Jaidyn	1999-01-15	188cm	78kg	54 (34-0-20)	76	2018-2020	19y 68d	21y 269d
81	 	Lockwood, Teddy	1872-12-06	177cm	 	53 (40-0-13)	83	1902-1905	29y 155d	32y 151d
116	 	Wilcher, Frank	1883-08-10	178cm	 	53 (30-1-22)	1	1906-1909	22y 296d	26y 18d
538	5	Finck, Jack	1930-01-21	184cm	80kg	53 (36-0-17)	8	1951-1954	21y 90d	24y 219d
1001	29	Scotland, Heath	1980-07-21	182cm	82kg	53 (23-0-30)	12	1999-2003	18y 264d	23y 68d
97	 	Strachan, Bob	1886-05-21	183cm	80kg	52 (35-0-17)	27	1904-1908, 1910	17y 352d	24y 105d
137	 	Herbert, Marshall	1877-08-03	179cm	 	51 (30-2-19)	8	1908-1910	30y 273d	33y 3d
148	21	Vernon, Dick	1878-12-28	170cm	 	51 (34-2-15)	12	1909-1911	30y 124d	32y 269d
508	29	Thompson, Jack	1927-08-23	185cm	83kg	51 (32-0-19)	24	1948-1951	20y 252d	24y 30d
565	8	Dorman, Brian	1937-07-02	191cm	80kg	51 (35-0-16)	28	1954-1956, 1958-1960	16y 324d	23y 77d
933	32	Rowe, Brad	1969-11-23	174cm	76kg	51 (29-1-21)	64	1992-1995	22y 140d	25y 235d
136	 	Heatley, Bill	1886-03-13	187cm	92kg	50 (32-2-16)	19	1908-1911	22y 50d	25y 68d
390	4	Boyall, Marcus	1917-10-08	188cm	78kg	50 (32-0-18)	29	1935-1938, 1942, 1944-1945	17y 327d	27y 230d
791	34	Ohlsen, Russell	1955-12-01	183cm	80kg	50 (33-1-16)	22	1979-1981	23y 141d	25y 285d
943	15	Hassall, Jon	1973-08-14	174cm	77kg	50 (19-2-29)	12	1994-1996	20y 224d	22y 361d
988	30	Kinnear, Ben	1979-02-27	193cm	98kg	50 (20-0-30)	11	1998-2004	19y 86d	25y 78d
1128	14	Aish, James	1995-11-08	183cm	80kg	50 (25-0-25)	15	2016-2019	20y 145d	23y 317d
341	8	Carter, George	1910-03-25	187cm	83kg	49 (40-2-7)	60	1932-1937	22y 50d	27y 128d
475	23	Newman, Dave	1923-02-28	175cm	73kg	49 (28-0-21)	32	1944-1947	21y 82d	24y 78d
1017	7	Molloy, Jarrod	1976-05-12	189cm	99kg	49 (28-0-21)	42	2001-2003	24y 323d	27y 103d
1093	40	Seedsman, Paul	1992-01-22	190cm	87kg	49 (27-0-22)	17	2012-2015	20y 68d	23y 191d
1149	44	Madgen, Jack	1993-04-25	192cm	98kg	49 (23-1-25)	2	2018-2022	25y 101d	29y 18d
423	6	Carruthers, Ron	1918-08-26	178cm	70kg	48 (23-1-24)	3	1940, 1942-1947	21y 322d	29y 4d
430	26	Smith, Ron	1917-05-06	180cm	81kg	48 (25-0-23)	1	1941-1943, 1945-1947	23y 362d	30y 95d
669	20	Montgomery, Ian	1944-05-03	183cm	81kg	48 (34-0-14)	 	1965-1968	21y 19d	24y 15d
731	19	Cranage, Paul	1953-01-16	183cm	77kg	48 (34-0-14)	 	1973-1975	20y 81d	22y 156d
1071	19	Wood, Cameron	1987-03-04	204cm	107kg	48 (31-0-17)	21	2008-2012	21y 18d	25y 174d
222	12	Lee, Charlie	1896-08-11	183cm	73kg	47 (29-2-16)	13	1916-1919, 1923	19y 276d	27y 35d
781	43	Shaw, Derek	1959-03-03	194cm	89kg	47 (26-0-21)	32	1978-1979, 1981-1984	19y 106d	25y 203d
795	20	Brewer, Ross	1953-08-14	188cm	75kg	47 (31-1-15)	85	1979-1981	25y 327d	28y 43d
820	14	Browne, Murray	1963-01-20	183cm	76kg	47 (23-0-24)	6	1981-1985	18y 187d	22y 141d
842	4	Raines, Geoff	1956-08-10	180cm	78kg	47 (27-0-20)	24	1983-1986	26y 263d	29y 239d
499	25	Smith, Stan	1925-04-17	175cm	73kg	46 (25-1-20)	25	1947-1950	22y 16d	25y 75d
609	21	Thripp, Bill	1940-01-26	183cm	86kg	46 (27-0-19)	4	1959-1962	19y 110d	22y 211d
708	7	Shephard, Graeme	1949-03-08	175cm	76kg	46 (32-0-14)	18	1970, 1974-1975	21y 41d	26y 182d
1030	39	Lokan, Matthew	1982-11-20	185cm	94kg	46 (24-0-22)	20	2003-2005	20y 128d	22y 273d
870	45	Ryan, Matthew	1967-06-02	175cm	73kg	45 (19-1-25)	44	1985-1989	18y 76d	22y 43d
934	47	Fraser, Mark	1971-02-04	183cm	78kg	45 (26-0-19)	23	1992-1994	21y 103d	23y 219d
961	2	Orchard, Mark	1976-04-02	175cm	75kg	45 (13-1-31)	10	1995-1996, 1999-2000	19y 13d	24y 111d
379	23	Riley, Lou	1909-09-07	175cm	72kg	44 (32-2-10)	60	1934-1938	24y 359d	28y 284d
716	37	Coles, Henry	1951-03-11	171cm	73kg	44 (31-1-12)	48	1971-1975	20y 23d	24y 74d
911	31	Saunders, Darren	1965-08-16	180cm	80kg	44 (28-0-16)	2	1988-1993	22y 258d	27y 348d
257	2	Baker, Edward	1901-01-21	165cm	68kg	43 (27-1-15)	33	1922-1923, 1932	21y 105d	31y 226d
817	2	Annear, John	1961-06-17	178cm	80kg	43 (16-0-27)	28	1981-1983	19y 347d	22y 71d
852	23	Shaw, Neville	1964-10-04	175cm	73kg	43 (20-0-23)	28	1984-1986	19y 193d	21y 225d
1072	9	Anthony, John	1988-01-19	192cm	92kg	43 (29-0-14)	80	2008-2010	20y 78d	22y 214d
1179	11	McStay, Daniel	1995-06-24	195cm	100kg	43 (28-0-15)	57	2023-2026	27y 266d	30y 296d
1182	37	Markov, Oleg	1996-05-08	188cm	82kg	43 (27-0-16)	3	2023-2025	26y 333d	29y 86d
7	 	Gregory, Jim	1876-02-13	180cm	 	42 (27-0-15)	17	1897-1901	21y 84d	25y 192d
286	23	Shanahan, Jim	1901-06-01	182cm	79kg	42 (25-0-17)	 	1924-1926	23y 6d	25y 130d
420	20	Noonan, Bill	1917-02-28	185cm	76kg	42 (22-1-19)	16	1940-1941, 1944, 1946	23y 122d	29y 212d
717	7	Delahunty, Mike	1952-09-13	185cm	84kg	42 (25-2-15)	4	1971-1975	18y 202d	22y 239d
783	29	Carlson, Leigh	1958-01-15	178cm	76kg	42 (31-1-10)	32	1978-1981	20y 188d	23y 128d
944	8	James, Brett	1972-12-15	176cm	77kg	42 (17-1-24)	26	1994-1996	21y 101d	23y 247d
996	33	Lane, Tyson	1976-08-25	183cm	86kg	42 (15-0-27)	30	1999-2001	22y 215d	25y 8d
1168	33	Ginnivan, Jack	2002-12-09	183cm	77kg	42 (31-0-11)	58	2021-2023	18y 226d	20y 295d
1186	8	Schultz, Lachie	1997-11-30	178cm	78kg	42 (22-2-18)	43	2024-2026	26y 100d	28y 137d
71	 	Hyman, Oscar	1877-11-25	180cm	 	41 (28-0-13)	12	1901, 1905-1906	23y 190d	28y 294d
621	6	Withers, Neville	1940-12-06	189cm	84kg	41 (20-1-20)	7	1960-1963	19y 209d	22y 149d
730	4	Bisset, George	1943-03-10	168cm	70kg	41 (32-0-9)	49	1973-1974	30y 28d	31y 167d
907	4	Hawke, Paul	1964-07-04	182cm	81kg	41 (24-1-16)	30	1988-1989	23y 274d	25y 53d
1125	12	Scharenberg, Matt	1995-09-18	191cm	87kg	41 (24-1-16)	 	2015, 2017-2020	19y 317d	24y 312d
399	17	Powell, Harold	1915-09-14	178cm	75kg	40 (27-0-13)	41	1938-1940	22y 235d	24y 352d
525	33	Rose, Bill	1931-05-09	189cm	80kg	40 (28-0-12)	3	1950-1955	18y 348d	23y 349d
847	40	Beers, Mark	1965-08-15	180cm	78kg	40 (19-0-21)	23	1984-1987	18y 229d	22y
905	6	Tuddenham, Paul	1967-09-14	184cm	84kg	40 (25-0-15)	32	1987-1991	19y 342d	23y 323d
1089	23	Keeffe, Lachlan	1990-04-14	204cm	102kg	40 (25-0-15)	7	2011-2014	21y 87d	24y 137d
1106	15	Witts, Jarrod	1992-09-13	209cm	111kg	40 (18-0-22)	18	2013-2016	20y 232d	23y 274d
617	27	Rosenbrock, Peter	1939-11-21	184cm	86kg	39 (18-0-21)	1	1960-1963	20y 189d	23y 171d
746	15	Bond, Shane	1954-06-20	173cm	72kg	39 (23-1-15)	29	1974, 1976-1978	19y 360d	24y 95d
763	28	Wight, Terry	1956-11-11	183cm	79kg	39 (26-0-13)	6	1976-1979	19y 165d	22y 294d
1037	21	Richards, Guy	1983-03-21	201cm	95kg	39 (21-0-18)	3	2004-2007	21y 13d	24y 184d
1099	41	Dwyer, Sam	1986-08-29	180cm	76kg	39 (21-0-18)	22	2013-2015	26y 214d	28y 337d
4	 	Dowdall, Harry	1872-06-29	 	 	38 (26-0-12)	21	1897-1900	24y 313d	27y 331d
284	3	Beasley, George	1902-04-26	175cm	73kg	38 (22-0-16)	17	1924-1928	22y 35d	25y 361d
546	10	Turner, Brian	1933-12-19	189cm	76kg	38 (22-1-15)	11	1952, 1954-1957	18y 122d	23y 241d
740	20	Clifford, Stephen	1956-09-18	177cm	69kg	38 (19-0-19)	13	1973-1978	16y 320d	21y 202d
927	12	McCartney, Jason	1974-03-14	191cm	95kg	38 (20-0-18)	28	1991-1994	17y 72d	20y 181d
1193	44	Long, Ned	2003-02-05	194cm	92kg	38 (23-0-15)	11	2024-2026	21y 151d	23y 70d
6	 	Gillard, Wal	1874-07-10	 	 	37 (25-0-12)	20	1897-1899	22y 302d	25y 12d
168	5	Gilchrist, Paddy	1889-11-10	171cm	 	37 (25-0-12)	37	1910-1913	20y 255d	23y 167d
518	24	Shannon, Bernie	1929-02-12	188cm	76kg	37 (21-0-16)	44	1949-1951	20y 70d	22y 138d
894	8	Croall, Jason	1968-01-16	188cm	82kg	37 (19-1-17)	4	1987-1992	19y 78d	24y 213d
1029	27	McGough, Mark	1984-06-22	188cm	87kg	37 (18-0-19)	12	2002-2004	17y 302d	20y 66d
1114	29	Broomhead, Tim	1994-03-22	185cm	80kg	37 (13-0-24)	27	2014-2018, 2020	20y 85d	26y 142d
266	7	Cock, Eric	1902-07-01	165cm	60kg	36 (19-1-16)	40	1922-1924	19y 323d	22y 11d
305	18	Lauder, Albert	1898-10-11	178cm	79kg	36 (32-0-4)	 	1926-1931	27y 230d	32y 224d
492	15	Moore, Guy	1928-06-30	180cm	76kg	36 (23-0-13)	42	1945-1949	16y 351d	20y 304d
968	9	Francis, Matthew	1970-08-29	196cm	86kg	36 (17-0-19)	10	1996-1998	25y 235d	27y 351d
980	43	Godden, Luke	1978-09-21	180cm	80kg	36 (10-0-26)	 	1997-1999	18y 316d	20y 307d
1180	6	Mitchell, Tom	1993-05-31	182cm	84kg	36 (26-1-9)	8	2023-2025	29y 290d	32y 68d
273	13	Lawn, Jim	1902-05-05	180cm	83kg	35 (20-1-14)	37	1923-1925	21y 7d	23y 158d
500	4	Denney, Alec	1926-06-24	173cm	76kg	35 (21-1-13)	2	1947-1948	20y 320d	22y 93d
744	14	Williams, John	1947-07-17	189cm	87kg	35 (20-0-15)	8	1974-1976	26y 263d	28y 352d
796	8	Edwards, Allan	1957-11-12	188cm	90kg	35 (22-1-12)	45	1979-1980, 1982-1983	21y 251d	25y 204d
809	50	Smith, Andrew	1960-08-28	180cm	73kg	35 (22-0-13)	8	1980-1984	19y 284d	23y 241d
1086	7	Krakouer, Andrew	1983-02-04	176cm	76kg	35 (27-0-8)	50	2011-2013	28y 50d	30y 166d
331	17	Kelly, Frank	1910-12-23	170cm	71kg	34 (23-0-11)	8	1930-1931, 1933	19y 166d	22y 253d
387	19	Stackpole, Keith	1916-07-31	165cm	84kg	34 (28-0-6)	26	1935-1939	18y 333d	22y 279d
427	15	McHale, John	1915-01-13	185cm	86kg	34 (14-0-20)	28	1941, 1943-1944	26y 103d	29y 233d
960	24	Curran, Chris	1974-08-03	178cm	76kg	34 (16-2-16)	14	1995-1998	20y 255d	23y 329d
1108	43	Oxley, Adam	1992-11-01	192cm	78kg	34 (18-0-16)	10	2013, 2015-2016, 2018	20y 221d	25y 297d
156	 	Oliver, Norm	1885-11-14	175cm	72kg	33 (28-1-4)	2	1909-1911	23y 205d	25y 203d
309	17	Muir, Bob	1907-04-06	175cm	79kg	33 (25-0-8)	4	1927-1929, 1931-1932	20y 24d	25y 171d
428	25	Ryan, Ted	1921-07-17	180cm	81kg	33 (18-0-15)	2	1941, 1944, 1946-1947	19y 283d	26y 44d
653	21	McLean, Kevin	1942-09-10	185cm	86kg	33 (19-0-14)	1	1963-1965	20y 250d	23y 1d
675	36	Wallis, Gary	1946-07-12	174cm	70kg	33 (21-0-12)	34	1966-1968	19y 306d	21y 332d
1140	15	Dunn, Lynden	1987-05-14	192cm	102kg	33 (19-1-13)	2	2017-2018, 2020	29y 351d	33y 93d
241	2	Buck, Bill	1900-03-04	180cm	76kg	32 (19-1-12)	1	1920-1924	20y 65d	24y 186d
334	12	Harris, Don	1905-06-27	174cm	72kg	32 (22-0-10)	3	1931-1932	25y 316d	27y 89d
438	7	Dalton, Pat	1918-09-06	188cm	84kg	32 (11-0-21)	7	1941-1945	22y 316d	26y 234d
711	10	Eakins, Peter	1947-02-16	189cm	86kg	32 (18-0-14)	1	1970-1972	23y 103d	25y 213d
752	17	Grose, Kevin	1954-06-18	180cm	80kg	32 (12-0-20)	10	1975-1977	20y 319d	22y 351d
837	11	Shaw, Gary	1959-02-13	173cm	73kg	32 (18-0-14)	33	1983-1984, 1986	24y 41d	27y 93d
1032	19	Williams, Andrew	1979-03-01	183cm	83kg	32 (16-0-16)	22	2003-2005	24y 27d	26y 55d
1132	40	Smith, Josh	1994-01-02	180cm	80kg	32 (13-0-19)	6	2016-2018	22y 114d	24y 81d
78	 	McCormack, Con	1877-11-25	177cm	 	31 (28-0-3)	 	1902-1903	24y 159d	25y 291d
101	 	Fraser, Don	1882-09-09	179cm	81kg	31 (21-0-10)	 	1904-1906	21y 269d	23y 364d
507	23	Sales, Jack	1925-03-30	173cm	72kg	31 (22-0-9)	2	1948-1949	23y 18d	24y 157d
522	5	Coghlan, Kevin	1929-10-14	163cm	56kg	31 (21-0-10)	25	1949-1952	19y 275d	22y 307d
729	9	Dunstan, Graeme	1952-12-29	189cm	80kg	31 (26-0-5)	39	1972-1974	19y 262d	21y 252d
825	29	Miles, Geoff	1962-01-10	185cm	85kg	31 (14-0-17)	7	1982-1984	20y 90d	22y 130d
864	28	Smith, Greg	1957-03-25	180cm	73kg	31 (14-0-17)	7	1985-1986	28y 4d	29y 158d
929	15	Lehmann, Troy	1972-02-25	182cm	80kg	31 (22-0-9)	24	1991-1993	19y 96d	21y 177d
1195	12	Perryman, Harry	1998-12-19	184cm	80kg	31 (20-0-11)	4	2025-2026	26y 80d	27y 118d
449	18	Negri, Des	1923-11-15	178cm	76kg	30 (9-0-21)	1	1942-1945	18y 196d	21y 178d
473	13	Dalkin, Bill	1921-11-15	183cm	85kg	30 (17-0-13)	10	1944-1945	22y 173d	23y 311d
537	11	Davey, Col	1927-06-29	191cm	85kg	30 (20-0-10)	34	1951-1952	23y 296d	25y 76d
1064	40	Bryan, Chris	1982-03-06	197cm	99kg	30 (16-0-14)	10	2007-2009	25y 50d	27y 22d
21	 	Tame, Alby	1877-07-16	177cm	 	29 (20-0-9)	2	1897, 1899-1900, 1902	19y 303d	25y 3d
82	 	Lockwood, George	1872-12-06	178cm	 	29 (24-0-5)	2	1902-1904	29y 169d	31y 181d
152	14	McIvor, Duncan	1884-11-11	179cm	 	29 (20-1-8)	 	1909-1911, 1914	24y 178d	29y 221d
