Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
44	36	Sanderson, Brenton	1974-02-27	185cm	90kg	6 (2-0-4)	4	1992-1993	18y 59d	19y 169d
79	20	Keating, Aaron	1974-05-24	200cm	102kg	6 (4-0-2)	1	1997-1998	22y 310d	23y 358d
270	42	McAndrew, Lachlan	2000-05-26	209cm	101kg	6 (3-0-3)	 	2026	25y 292d	25y 327d
18	41	Thompson, Robert	1967-10-22	182cm	79kg	5 (3-0-2)	 	1991	23y 151d	23y 286d
97	2	Atkinson, Brodie	1972-07-31	177cm	80kg	5 (2-0-3)	1	1999	26y 239d	27y 15d
111	42	Cicolella, Justin	1978-09-12	178cm	78kg	5 (0-0-5)	1	2000	21y 195d	21y 321d
142	6	Watts, Fergus	1985-09-21	197cm	95kg	5 (2-0-3)	2	2004	18y 273d	18y 307d
221	20	Gibson, Sam	1986-05-27	185cm	83kg	5 (1-0-4)	2	2018	31y 356d	32y 20d
57	17	Tongerie, Shane	1971-02-10	184cm	83kg	4 (2-0-2)	3	1994	23y 79d	23y 108d
60	8	Mail, Joshua	1974-12-18	172cm	80kg	4 (2-0-2)	 	1994	19y 162d	19y 183d
88	4	Picioane, Lance	1980-06-07	183cm	89kg	4 (1-0-3)	2	1998	17y 294d	17y 337d
121	44	Bown, Stuart	1978-08-24	191cm	90kg	4 (3-0-1)	1	2001	22y 255d	22y 275d
211	32	Menzel, Troy	1994-09-22	187cm	84kg	4 (3-0-1)	4	2017	22y 185d	22y 233d
272	36	Maley, Finnbar	2003-07-18	197cm	98kg	4 (2-0-2)	3	2026	22y 251d	22y 274d
45	37	Saliba, Adam	1972-07-14	176cm	91kg	3 (1-0-2)	2	1992	19y 348d	20y 5d
59	22	Turner, Peter	1974-01-23	194cm	94kg	3 (1-0-2)	1	1994	20y 112d	20y 126d
85	31	Gilligan, Tom	1978-11-03	198cm	96kg	3 (0-0-3)	1	1997	18y 161d	18y 237d
102	46	Wintle, Darryl	1976-04-07	179cm	80kg	3 (2-0-1)	 	1999	22y 361d	23y 10d
158	10	Jacky, Jarrhan	1989-04-05	177cm	76kg	3 (3-0-0)	1	2008	19y 14d	19y 43d
214	1	Beech, Jonathon	1990-11-09	188cm	88kg	3 (2-0-1)	1	2017	26y 212d	26y 234d
245	37	OConnor, Ronin	2001-02-01	191cm	85kg	3 (1-0-2)	 	2021	20y 104d	20y 124d
20	44	Warhurst, Tom	1963-02-17	192cm	86kg	2 (1-0-1)	 	1991	28y 33d	28y 42d
33	42	Kelly, Matthew	1971-07-02	187cm	91kg	2 (0-0-2)	 	1991-1992	20y 4d	20y 312d
76	45	Fernee, Ashley	1977-06-24	196cm	84kg	2 (1-0-1)	 	1996	19y 34d	19y 68d
96	39	Stevens, Linden	1978-06-13	186cm	80kg	2 (1-0-1)	 	1998	20y 77d	20y 84d
105	47	Howard, Dean	1976-07-29	179cm	82kg	2 (0-0-2)	 	1999	22y 310d	22y 319d
122	15	Richardson, Adam	1974-08-20	194cm	102kg	2 (2-0-0)	1	2001	26y 265d	26y 271d
154	2	Meesen, John	1986-06-20	200cm	100kg	2 (2-0-0)	 	2007	21y 60d	21y 66d
170	39	Young, Will	1990-08-03	192cm	83kg	2 (0-0-2)	1	2010	19y 244d	20y 18d
222	31	Wilson, Patrick	1994-12-11	188cm	89kg	2 (0-0-2)	 	2018-2019	23y 187d	24y 228d
269	4	Ah Chee, Callum	1997-10-09	182cm	78kg	2 (1-0-1)	 	2026	28y 156d	28y 162d
29	6	Lamb, Clayton	1964-07-01	185cm	86kg	1 (0-0-1)	1	1991	26y 294d	26y 294d
151	38	Hinge, John	1986-06-06	187cm	86kg	1 (0-0-1)	 	2007	20y 333d	20y 333d
189	49	McIntyre, Tim	1989-04-09	176cm	79kg	1 (1-0-0)	2	2012	23y 89d	23y 89d
254	21	Brown, Tyler	1999-12-09	188cm	77kg	1 (0-0-1)	 	2023	23y 100d	23y 100d
271	39	Murray, Toby	2003-11-03	200cm	 	1 (1-0-0)	 	2026	22y 131d	22y 131d
273	11	Edwards, Charlie	2005-05-18	191cm	 	1 (1-0-0)	 	2026	20y 335d	20y 335d
