Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
8	 	McCallum, Firth	1872-12-27	 	 	74 (49-0-25)	25	1897-1903, 1905	24y 132d	32y 235d
528	2	Middlemiss, Russell	1929-07-06	182cm	77kg	74 (56-1-17)	2	1949, 1951-1955	19y 319d	25y 312d
643	6	Lord, Stewart	1940-04-09	178cm	84kg	74 (45-4-25)	13	1960-1964	20y 9d	24y 156d
929	19	Hall, Derek	1970-11-29	189cm	92kg	74 (40-1-33)	74	1995-2000	24y 143d	29y 214d
596	5	Long, Doug	1940-03-28	193cm	94kg	73 (22-3-48)	52	1957-1961	17y 25d	21y 151d
902	14	Handley, Steven	1970-07-23	194cm	93kg	73 (45-0-28)	28	1992-1996	21y 242d	26y 47d
1024	10	Menzel, Daniel	1991-09-13	190cm	90kg	73 (55-0-18)	136	2010-2011, 2015-2018	18y 335d	26y 359d
24	 	Coles, Charlie	1878-12-26	183cm	83kg	72 (43-0-29)	81	1897-1898, 1900-1904	18y 147d	25y 182d
25	 	Flynn, Jim	1871-03-21	179cm	75kg	72 (51-0-21)	22	1897-1902	26y 62d	31y 50d
29	 	Pincott, Arthur	1877-03-03	177cm	 	72 (45-0-27)	 	1897-1900, 1902-1903	20y 108d	26y 165d
189	6	James, Les	1890-06-29	178cm	70kg	72 (28-2-42)	14	1909-1911, 1913-1915	18y 306d	25y 53d
231	16	Kearney, Jim	1893-07-04	183cm	79kg	72 (21-1-50)	17	1915, 1917-1921	21y 301d	28y 54d
310	8	Chambers, Jack	1901-12-06	185cm	83kg	72 (46-0-26)	59	1924-1928	22y 163d	26y 270d
319	17	Mockridge, Frank	1903-10-21	174cm	79kg	72 (45-0-27)	2	1925-1931	21y 263d	27y 354d
342	7	Lamb, Milton	1909-07-14	173cm	70kg	72 (45-0-27)	1	1928-1932	19y 21d	23y 44d
579	32	Brown, Clive	1934-05-15	175cm	73kg	72 (31-0-41)	4	1955-1960	20y 357d	26y 104d
277	26	Mathieson, Jim	1892-11-29	183cm	82kg	71 (35-0-36)	37	1920-1924	27y 191d	31y 282d
417	29	Helmer, Clyde	1916-04-22	184cm	80kg	71 (38-0-33)	137	1937-1941	21y 44d	25y 130d
487	19	Bauer, Don	1922-05-17	178cm	87kg	71 (29-0-42)	 	1945-1949	23y 51d	27y 88d
574	23	Gazzard, Bob	1935-09-26	183cm	76kg	71 (31-1-39)	2	1954-1959	18y 252d	23y 337d
586	33	McGrath, George	1935-11-16	184cm	92kg	71 (29-2-40)	 	1956, 1958-1962	20y 150d	26y 310d
919	9	Breuer, Shayne	1972-09-10	184cm	88kg	71 (46-1-24)	77	1994-1996	21y 198d	23y 364d
1041	23	Caddy, Josh	1992-09-28	186cm	87kg	71 (49-1-21)	59	2013-2016	20y 185d	23y 361d
1084	40	Dahlhaus, Luke	1992-08-21	179cm	77kg	71 (48-0-23)	31	2019-2022	26y 213d	29y 350d
453	14	Brown, Doug	1923-08-30	168cm	73kg	70 (26-0-44)	108	1944, 1946-1950	20y 250d	27y 17d
679	11	Hosking, Ron	1943-09-18	180cm	85kg	70 (51-0-19)	 	1964-1968	20y 325d	25y 3d
1093	7	Smith, Isaac	1988-12-30	188cm	83kg	70 (46-1-23)	40	2021-2023	32y 80d	34y 239d
436	12	Harwood, Bill	1920-09-15	178cm	76kg	69 (27-0-42)	16	1940-1941, 1946-1948	19y 232d	27y 320d
848	47	Christensen, Martin	1965-09-10	180cm	82kg	69 (35-1-33)	18	1985-1988, 1990-1991	19y 201d	26y 11d
922	10	Tanner, Grant	1970-07-24	184cm	80kg	69 (44-1-24)	28	1994-1997	23y 301d	27y 17d
73	 	Woods, Ike	1879-08-20	 	 	68 (29-1-38)	108	1901-1906	21y 341d	26y 314d
137	2	Fairbairn, Les	1889-04-25	177cm	72kg	68 (36-1-31)	20	1906, 1910-1914	17y 31d	25y 133d
936	4	Snell, Jason	1977-07-27	181cm	81kg	68 (36-0-32)	62	1996-2001	18y 246d	23y 263d
321	1	Jerram, George	1904-08-15	185cm	89kg	67 (41-0-26)	31	1926-1929	21y 266d	25y 16d
764	24	Cousins, Bryan	1953-12-29	175cm	75kg	67 (30-0-37)	46	1975-1979	21y 153d	25y 218d
882	12	Malakellis, Spiro	1968-04-23	175cm	75kg	67 (40-0-27)	18	1989-1993	21y 20d	25y 85d
813	7	Peake, Brian	1953-12-05	180cm	82kg	66 (31-0-35)	49	1981-1984	27y 197d	30y 271d
849	2	Lindner, Bruce	1961-06-20	185cm	87kg	66 (30-1-35)	139	1985-1990	23y 283d	29y 31d
166	 	Moran, Frank	1883-10-03	 	 	65 (17-2-46)	3	1907-1911	23y 269d	27y 327d
376	22	Metherell, Jack	1912-11-09	178cm	80kg	65 (44-0-21)	221	1932-1937	19y 271d	24y 320d
551	25	Worner, Bert	1929-09-18	178cm	78kg	65 (52-1-12)	10	1951-1955	21y 271d	25y 336d
941	20	Steinfort, Carl	1977-04-01	191cm	87kg	65 (33-0-32)	19	1996-2000	19y 152d	23y 132d
1026	28	Christensen, Allen	1991-05-19	177cm	80kg	65 (49-0-16)	56	2011-2014	19y 318d	23y 96d
1106	36	Henry, Oliver	2002-07-29	186cm	72kg	65 (37-1-27)	101	2023-2026	20y 231d	23y 262d
260	9	Johns, Keith	1902-02-25	183cm	84kg	64 (31-0-33)	13	1919, 1921-1923, 1925	17y 74d	23y 227d
965	6	Spriggs, David	1981-01-25	175cm	76kg	64 (26-2-36)	20	2000-2001, 2003-2004	19y 46d	23y 224d
1100	28	Dempsey, Oliver	2003-01-07	185cm	70kg	64 (42-0-22)	67	2022-2026	19y 107d	23y 100d
42	 	Bailiff, Les	1877-08-16	 	 	63 (37-0-26)	 	1898, 1900-1903	20y 327d	25y 329d
819	29	Drum, Damian	1960-07-28	180cm	80kg	63 (28-0-35)	34	1982-1989	21y 284d	29y 57d
825	37	Kol, Michael	1962-01-01	183cm	74kg	63 (27-0-36)	42	1983-1987, 1989	21y 84d	27y 229d
1023	19	Hunt, Taylor	1990-11-05	184cm	80kg	63 (49-0-14)	19	2010-2014	19y 212d	23y 193d
1107	12	Bowes, Jack	1998-01-26	187cm	85kg	63 (39-1-23)	35	2023-2026	25y 56d	28y 81d
203	5	Collins, Basil	1891-06-11	185cm	73kg	62 (20-0-42)	10	1910-1912, 1914-1915, 1917-1921	18y 358d	30y 98d
649	7	Callan, Terry	1938-08-30	178cm	73kg	62 (38-4-20)	5	1960-1964	21y 293d	25y 351d
915	18	Lynch, Paul	1973-10-18	185cm	87kg	62 (40-0-22)	55	1993-2000	19y 181d	26y 243d
20	 	Thompson, Archie	1875-08-05	 	 	61 (45-0-16)	14	1897-1901	21y 276d	26y 26d
134	16	Martin, Len	1887-04-19	179cm	74kg	61 (33-2-26)	24	1906, 1910-1913	19y 16d	26y 49d
398	20	Tucker, Neil	1915-05-09	178cm	84kg	61 (16-1-44)	20	1935-1941, 1944	20y 44d	29y 116d
545	7	McMaster, Bill	1930-01-30	192cm	82kg	61 (44-1-16)	75	1951-1954	21y 81d	24y 224d
669	12	Hynes, Gordon	1944-11-06	177cm	77kg	61 (45-1-15)	52	1963-1969	18y 172d	24y 297d
945	3	Houlihan, Adam	1978-04-06	185cm	84kg	61 (34-1-26)	75	1997-2001	19y 14d	23y 142d
191	12	Dalton, Bert	1891-08-22	180cm	72kg	60 (29-1-30)	 	1909-1915	17y 259d	23y 280d
401	1	Dean, Leo	1914-10-04	168cm	73kg	60 (28-0-32)	1	1935-1941, 1944-1945	20y 324d	30y 199d
410	9	Hore, Bernie	1916-06-02	183cm	83kg	60 (38-0-22)	2	1936-1940	19y 356d	24y 97d
648	24	Fox, John	1940-09-28	188cm	84kg	60 (40-3-17)	7	1960-1965	19y 236d	24y 341d
916	11	Tudor, Leigh	1969-09-25	176cm	74kg	60 (38-0-22)	53	1993-1996	23y 204d	26y 313d
272	18	Jones, Jockie	1898-09-22	171cm	75kg	59 (25-0-34)	55	1920-1926	21y 236d	27y 361d
585	10	Haygarth, John	1934-07-13	177cm	73kg	59 (18-1-40)	13	1955-1959	20y 361d	25y 26d
728	11	Evans, Tim	1953-08-13	189cm	96kg	59 (18-0-41)	26	1971-1974	17y 268d	20y 341d
898	4	Wills, Andrew	1972-01-03	184cm	84kg	59 (40-0-19)	43	1991-1994	19y 122d	22y 271d
994	10	Tenace, Kane	1985-07-04	182cm	86kg	59 (35-1-23)	12	2004-2009	18y 275d	24y 34d
999	19	Egan, Matthew	1983-07-10	196cm	101kg	59 (35-1-23)	1	2005-2007	21y 260d	24y 53d
581	18	Ferrari, Bruce	1936-07-13	180cm	74kg	58 (28-1-29)	42	1955-1960	18y 305d	24y 45d
593	2	Nicholls, Eric	1939-10-15	180cm	78kg	58 (24-3-31)	 	1956-1963	16y 245d	23y 299d
762	11	Woodman, Alan	1955-06-07	191cm	92kg	58 (23-0-35)	2	1975-1979	19y 302d	24y 37d
778	28	Preston, Andy	1957-08-16	180cm	77kg	58 (32-0-26)	13	1977-1981	19y 299d	24y 27d
789	7	Matthews, Kelvin	1953-12-15	179cm	92kg	58 (37-0-21)	70	1978-1982	24y 205d	28y 207d
315	12	Warren, Jim	1903-07-22	164cm	74kg	57 (40-0-17)	58	1925-1928	21y 284d	25y 13d
553	3	Palmer, Doug	1929-06-23	175cm	67kg	57 (44-1-12)	11	1952-1954	22y 301d	25y 87d
921	4	Lord, Aaron	1975-07-21	186cm	87kg	57 (36-1-20)	49	1994-1996, 2002-2003	18y 276d	28y 40d
561	24	Herbert, Harry	1934-08-02	185cm	84kg	56 (38-1-17)	27	1952-1957	17y 352d	23y 15d
670	16	Eales, Colin	1944-07-03	178cm	75kg	56 (40-1-15)	24	1963-1967, 1969	18y 333d	25y 30d
687	29	Reid, Gordon	1947-10-29	178cm	77kg	56 (29-1-26)	 	1965-1967, 1969-1972	17y 275d	24y 218d
223	2	Baker, Jack	1891-12-09	180cm	70kg	55 (22-0-33)	17	1913-1915, 1917	21y 145d	25y 252d
733	5	Barkley, David	1950-06-14	189cm	88kg	55 (22-0-33)	77	1972-1976	21y 294d	26y 75d
418	3	Howard, Stan	1916-04-19	178cm	83kg	54 (22-0-32)	1	1937-1941	21y 68d	25y 133d
634	22	Goodland, Ken	1940-08-03	189cm	89kg	54 (35-2-17)	7	1959, 1961-1965	18y 342d	24y 285d
768	2	Landy, Graeme	1954-05-31	183cm	85kg	54 (25-1-28)	31	1975-1978, 1987-1988	21y 70d	33y 330d
886	24	Poole, Trevor	1964-04-23	188cm	90kg	54 (34-0-20)	34	1990-1993	25y 349d	29y 126d
935	28	McKinnon, Martin	1975-07-05	189cm	94kg	54 (31-1-22)	38	1996-1998	20y 268d	23y 55d
1012	12	West, Trent	1987-10-17	199cm	103kg	54 (42-0-12)	23	2008-2013	20y 155d	25y 318d
32	 	Palmer, Jimmy	1877-12-19	 	 	53 (34-0-19)	8	1897, 1899-1902	19y 189d	24y 240d
92	 	Wright, Jack	1878-05-04	182cm	 	53 (17-1-35)	8	1902-1906	24y 83d	28y 92d
870	17	Exell, Gavin	1962-10-16	191cm	84kg	53 (30-1-22)	111	1987-1991	24y 177d	28y 305d
942	33	Corrigan, Paul	1977-07-30	185cm	84kg	53 (24-1-28)	6	1997-2000	19y 243d	22y 295d
100	 	McKinley, Bill	1882-03-24	171cm	 	52 (22-0-30)	 	1903-1908	21y 76d	26y 53d
668	28	Watts, John	1937-01-21	191cm	94kg	52 (36-2-14)	4	1963-1965	26y 89d	28y 226d
991	22	Playfair, Henry	1983-01-22	198cm	97kg	52 (29-1-22)	29	2003-2007	20y 171d	24y 216d
2	 	Conway, Jack	1867-03-26	 	 	51 (36-0-15)	 	1897-1899	30y 43d	32y 167d
536	33	Fulton, Terry	1930-04-17	173cm	72kg	51 (41-0-10)	3	1949-1954	19y 132d	24y 133d
987	16	Gardiner, Charlie	1983-03-01	190cm	89kg	51 (31-0-20)	25	2002-2007	19y 100d	24y 37d
1032	33	Horlin-Smith, George	1992-12-22	188cm	84kg	51 (34-1-16)	27	2012-2018	19y 115d	25y 148d
1103	33	Neale, Shannon	2002-07-25	203cm	100kg	51 (34-0-17)	81	2022-2026	19y 307d	23y 266d
14	 	Parkin, Jack	1877-06-09	180cm	 	50 (36-0-14)	11	1897-1899	19y 333d	22y 92d
249	19	Peck, Eric	1899-08-01	175cm	70kg	50 (21-1-28)	9	1917-1921	17y 291d	22y 54d
405	7	Abbott, Gordon	1914-09-26	185cm	91kg	50 (35-0-15)	27	1936-1938	21y 219d	23y 356d
592	36	Helmer, John	1938-01-19	185cm	83kg	50 (20-1-29)	22	1956-1962	18y 128d	24y 99d
653	18	Hamer, Garry	1943-02-13	185cm	84kg	50 (34-2-14)	26	1961-1965	18y 61d	22y 189d
759	15	Cassidy, Jeff	1956-09-27	183cm	83kg	50 (25-0-25)	20	1974-1980	17y 268d	23y 338d
818	31	OKeeffe, David	1962-02-20	189cm	89kg	50 (26-0-24)	22	1982-1986	20y 70d	24y 191d
869	6	Russell, Dwayne	1965-03-04	188cm	88kg	50 (24-1-25)	51	1987-1991	22y 24d	26y 82d
910	42	Hickmott, Adrian	1972-03-30	182cm	88kg	50 (32-0-18)	24	1992-1995	20y 152d	23y 184d
1059	9	Smith, Zac	1990-02-22	206cm	105kg	50 (34-1-15)	20	2016-2019	26y 35d	29y 162d
139	 	Palmer, Alby	1885-07-22	174cm	 	49 (22-0-27)	1	1906-1907, 1909-1911	20y 329d	26y 28d
279	10	Sharland, Wallace	1902-10-11	191cm	83kg	49 (23-0-26)	41	1920-1925	17y 294d	22y 252d
317	23	Fitzmaurice, Tom	1898-07-07	192cm	96kg	49 (35-0-14)	20	1925-1928	26y 306d	30y 56d
688	18	Gladman, Ken	1946-01-14	183cm	79kg	49 (30-0-19)	9	1966-1970	20y 99d	24y 227d
1110	34	Mullin, Oisin	2000-02-11	182cm	85kg	49 (30-0-19)	2	2023-2026	23y 105d	26y 65d
510	12	Irvine, Arthur	1926-02-17	180cm	81kg	48 (24-0-24)	40	1947-1949, 1951	21y 110d	25y 168d
641	21	Brown, John	1937-05-08	183cm	76kg	48 (34-1-13)	4	1960-1964	22y 346d	27y 127d
801	39	Lunn, Stephen	1956-03-12	180cm	73kg	48 (31-0-17)	37	1980-1982	24y 26d	26y 94d
822	12	Cleave, Craig	1963-05-12	191cm	90kg	48 (22-1-25)	12	1982, 1984-1988	19y 73d	24y 333d
892	22	Neeld, Mark	1971-07-13	188cm	88kg	48 (26-0-22)	17	1990-1993	19y 15d	22y 4d
1074	11	Kelly, Tim	1994-07-26	182cm	81kg	48 (30-0-18)	48	2018-2019	23y 242d	25y 56d
74	 	Fletcher, Percy	1879-10-20	 	 	47 (15-1-31)	4	1901, 1903-1906	21y 301d	26y 323d
108	 	Rankin, Tom	1881-05-03	180cm	70kg	47 (13-1-33)	12	1904-1906	23y 4d	25y 128d
784	37	Floyd, Tommy	1960-10-07	170cm	68kg	47 (35-0-12)	38	1978, 1980-1982	17y 183d	21y 234d
4	 	James, Eddy	1874-02-14	193cm	96kg	46 (31-0-15)	85	1897-1900	23y 83d	26y 115d
76	 	Bennion, Bill	1881-09-06	 	 	46 (16-1-29)	6	1901-1904	19y 352d	22y 363d
171	 	Cameron, Charlie	1886-05-25	 	 	46 (11-1-34)	5	1908-1910	21y 343d	24y 101d
491	20	Card, George	1924-09-14	193cm	83kg	46 (16-0-30)	3	1946-1948	21y 218d	23y 356d
693	8	Mitchell, Chris	1947-01-01	193cm	87kg	46 (30-0-16)	33	1967-1968, 1971	20y 104d	24y 164d
833	10	Troy, Darren	1964-02-28	180cm	87kg	46 (17-1-28)	6	1983, 1987-1990	19y 180d	26y 178d
1043	40	Thurlow, Jackson	1994-03-28	190cm	87kg	46 (28-1-17)	11	2013-2015, 2017-2018	19y 43d	24y 143d
49	 	Lockwood, Teddy	1872-12-06	177cm	 	45 (32-0-13)	61	1899-1901	26y 158d	28y 268d
205	9	Freeman, Neil	1890-04-21	183cm	78kg	45 (23-1-21)	1	1911-1914	21y 8d	24y 18d
480	26	Monahan, Andy	1927-11-03	183cm	84kg	45 (18-0-27)	9	1945-1951	17y 176d	23y 197d
893	33	Forssman, Darren	1970-09-14	180cm	77kg	45 (29-0-16)	35	1990-1994	19y 324d	23y 270d
67	 	Bowey, Frank	1881-12-16	 	 	44 (20-1-23)	5	1901-1904, 1909	19y 139d	27y 178d
128	 	Gough, Alf	1884-06-04	183cm	82kg	44 (18-0-26)	13	1905-1907	21y 6d	23y 88d
346	4	Lancaster, Ralph	1907-11-25	170cm	66kg	44 (22-1-21)	34	1929-1932, 1935	21y 153d	27y 237d
394	2	Nash, Jim	1914-05-14	170cm	80kg	44 (20-1-23)	6	1935-1936, 1939-1940	20y 348d	26y 116d
457	15	Munday, Jim	1917-11-01	188cm	96kg	44 (6-0-38)	26	1944-1946	26y 187d	28y 282d
707	32	Harris, David	1946-07-12	178cm	77kg	44 (15-0-29)	20	1969-1972	22y 323d	25y 320d
744	21	Davis, Harvey	1953-03-04	183cm	77kg	44 (25-0-19)	5	1973-1977	20y 69d	24y 106d
874	18	Denham, Sean	1969-04-29	177cm	80kg	44 (24-0-20)	21	1987-1991	18y 116d	22y 138d
1042	25	Rivers, Jared	1984-10-18	194cm	94kg	44 (28-0-16)	 	2013-2015	28y 165d	30y 301d
1048	11	Lang, Darcy	1995-11-21	183cm	81kg	44 (26-1-17)	31	2014-2017	18y 206d	21y 305d
234	12	Maguire, Vin	1892-07-31	175cm	 	43 (11-1-31)	8	1915, 1917-1919	22y 288d	27y 44d
508	35	Lynch, Marty	1926-08-08	175cm	76kg	43 (24-0-19)	63	1947-1951	20y 296d	24y 270d
262	12	Kroger, Max	1899-03-14	183cm	77kg	42 (14-1-27)	5	1919-1922, 1924	20y 78d	25y 64d
290	13	Plane, Charlie	1896-03-20	183cm	86kg	42 (18-0-24)	5	1922-1925	26y 54d	29y 155d
429	22	Knight, Jim	1918-01-03	173cm	73kg	42 (18-0-24)	54	1939-1941	21y 116d	23y 239d
1105	4	Bruhn, Tanner	2002-05-27	183cm	74kg	42 (23-1-18)	13	2023-2024, 2026	20y 294d	23y 325d
1115	17	Humphries, Lawson	2003-01-24	182cm	79kg	42 (31-0-11)	6	2024-2026	21y 157d	23y 83d
47	 	Buchan, Tommy	1874-10-27	 	 	41 (28-0-13)	20	1899-1902	24y 198d	27y 251d
303	7	Brushfield, Nick	1906-07-26	180cm	73kg	41 (33-0-8)	10	1923-1927	16y 318d	20y 327d
500	2	Hovey, Jim	1922-08-15	173cm	75kg	41 (16-0-25)	8	1946-1948	23y 290d	26y 20d
703	24	Gilmore, Tony	1949-12-03	178cm	78kg	41 (16-0-25)	6	1968-1973	18y 167d	23y 272d
861	36	Cameron, David	1964-04-04	185cm	79kg	41 (22-0-19)	71	1986-1990	22y 21d	26y 44d
1079	19	Narkle, Quinton	1997-12-03	181cm	80kg	41 (27-0-14)	18	2018-2022	20y 208d	24y 216d
1113	7	Mannagh, Shaun	1997-08-06	178cm	80kg	41 (31-0-10)	51	2024-2026	26y 223d	28y 254d
48	 	Lockwood, George	1872-12-06	178cm	 	40 (28-0-12)	7	1899-1901	26y 158d	28y 254d
86	 	Forbes, Ivan	1880-10-16	174cm	 	40 (15-0-25)	51	1902-1905	21y 236d	24y 321d
332	30	Keppel, Frank	1899-12-08	182cm	73kg	40 (20-0-20)	3	1927-1930	27y 220d	30y 307d
259	7	Gross, Vic	1900-03-19	183cm	78kg	39 (13-1-25)	2	1919-1922	19y 52d	22y 55d
312	3	Ferguson, Dave	1903-02-05	177cm	86kg	39 (28-0-11)	5	1924-1925, 1927-1928	21y 130d	25y 195d
426	25	Glenister, Mick	1917-11-21	180cm	74kg	39 (15-0-24)	9	1939-1941	21y 152d	23y 282d
515	23	Lunn, Ron	1929-05-07	180cm	81kg	39 (18-0-21)	6	1948-1950	18y 346d	21y 76d
1052	28	Gregson, Cory	1996-09-04	175cm	79kg	39 (20-1-18)	20	2015-2016, 2018	18y 214d	21y 286d
138	 	Beard, Dave	1885-09-15	178cm	 	38 (9-2-27)	12	1906, 1908-1911	20y 262d	25y 261d
268	8	Smith, Herbie	1895-08-27	175cm	73kg	38 (14-1-23)	 	1919-1921	23y 305d	26y 28d
349	8	Llewellyn, Ted	1909-02-03	189cm	89kg	38 (21-0-17)	23	1929-1931	20y 111d	22y 242d
458	10	Patman, Ralph	1916-01-10	175cm	83kg	38 (3-0-35)	11	1944-1945	28y 117d	29y 234d
524	5	Toyne, Ian	1930-02-09	175cm	72kg	38 (19-0-19)	 	1948-1950	18y 110d	20y 205d
582	9	Barton, Colin	1937-04-17	180cm	81kg	38 (12-0-26)	 	1955, 1957-1959	18y 34d	22y 120d
691	19	Davies, John	1943-08-22	183cm	80kg	38 (26-1-11)	25	1966-1969	22y 300d	26y 15d
732	34	Linke, Graeme	1951-11-17	187cm	92kg	38 (12-0-26)	 	1971-1974	19y 214d	22y 259d
752	36	Doyle, Peter	1955-05-27	180cm	78kg	38 (20-0-18)	15	1974-1976, 1978	18y 321d	23y 105d
770	6	Manson, David	1951-02-11	200cm	105kg	38 (21-0-17)	13	1976-1978	25y 52d	27y 203d
1030	2	Smedts, Billie	1992-06-08	190cm	85kg	38 (26-0-12)	19	2012-2016	19y 297d	23y 356d
542	30	Norman, Jim	1928-09-01	188cm	83kg	37 (28-0-9)	15	1950-1952	21y 284d	24y 26d
646	37	Miller, Bill	1936-01-04	180cm	73kg	37 (19-3-15)	19	1960-1963	24y 131d	27y 183d
695	7	Primmer, Barry	1946-07-12	180cm	80kg	37 (25-0-12)	4	1967-1969	20y 305d	23y 56d
711	2	Palfreyman, Stewart	1948-12-30	180cm	83kg	37 (14-0-23)	3	1970-1971	21y 95d	22y 234d
1049	39	Kersten, Shane	1993-03-15	191cm	90kg	37 (28-0-9)	41	2014-2016	21y 98d	23y 159d
230	7	Ellingsen, Percy	1895-07-18	168cm	86kg	36 (10-0-26)	52	1915, 1917-1919	19y 287d	24y 8d
273	20	Murrell, Jack	1901-06-23	175cm	74kg	36 (14-0-22)	 	1920-1922	18y 327d	21y 78d
564	22	McMahon, John	1935-12-04	193cm	94kg	36 (26-0-10)	11	1953-1955	17y 170d	19y 280d
661	25	Lowe, Brian	1939-06-25	189cm	83kg	36 (22-3-11)	1	1961-1963	21y 343d	24y 88d
673	14	Scott, Ian	1940-03-07	180cm	84kg	36 (26-1-9)	 	1963-1965	23y 177d	25y 139d
875	38	McCrabb, Austin	1965-01-27	186cm	92kg	36 (20-0-16)	4	1987-1991	22y 208d	26y 98d
913	20	OReilly, Stephen	1972-11-09	195cm	100kg	36 (21-0-15)	5	1993-1994	20y 154d	21y 326d
105	 	Quinton, Horrie	1878-01-09	 	 	35 (14-1-20)	4	1903-1905	25y 183d	27y 243d
122	 	Roebuck, Les	1885-11-10	168cm	57kg	35 (12-0-23)	43	1905-1908	19y 177d	22y 195d
438	18	Toyne, Len	1922-07-12	175cm	77kg	35 (8-0-27)	15	1940-1941, 1945	17y 339d	23y 51d
614	31	Thomas, John	1935-06-04	183cm	76kg	35 (11-0-24)	8	1958-1960	22y 312d	25y 70d
682	21	Graham, Ricky	1946-06-21	180cm	81kg	35 (22-1-12)	4	1965-1969	18y 328d	23y 77d
722	18	Stephens, Peter	1950-06-21	193cm	82kg	35 (7-0-28)	28	1971-1973	20y 286d	23y 16d
802	31	Murrie, Richard	1955-06-25	189cm	89kg	35 (18-0-17)	3	1980-1982	24y 292d	27y 64d
1066	34	Parsons, James	1997-04-12	190cm	82kg	35 (20-1-14)	26	2017-2019	19y 361d	22y 107d
165	 	Hassett, Jack	1880-08-15	174cm	75kg	34 (8-0-26)	29	1907-1909	26y 304d	28y 322d
225	17	Moulden, Bill	1889-06-30	 	 	34 (12-1-21)	2	1914, 1917-1920	24y 299d	31y 66d
301	1	Pink, Arthur	1900-11-15	169cm	65kg	34 (17-0-17)	22	1923-1925	22y 178d	24y 280d
589	7	Bartle, Bruce	1938-01-21	191cm	80kg	34 (18-0-16)	26	1956-1959	18y 98d	21y 199d
737	19	Whatman, Robert	1951-01-29	185cm	81kg	34 (13-0-21)	17	1972-1974	21y 84d	23y 200d
791	2	Middlemiss, Glenn	1956-06-08	188cm	90kg	34 (21-0-13)	29	1979-1981	22y 303d	24y 316d
838	11	Williams, Greg	1963-09-30	176cm	86kg	34 (18-0-16)	10	1984-1985	20y 183d	21y 335d
932	30	Biddiscombe, Craig	1976-09-21	185cm	84kg	34 (21-1-12)	6	1995-1998	18y 332d	21y 321d
947	29	Lowther, Daniel	1977-04-19	181cm	77kg	34 (17-0-17)	9	1997-1999, 2001	20y 91d	24y 16d
1051	5	Cockatoo, Nakia	1996-10-23	186cm	90kg	34 (20-1-13)	25	2015-2018	18y 165d	21y 167d
1062	16	Selwood, Scott	1990-03-27	186cm	85kg	34 (22-0-12)	7	2016-2019	26y 133d	29y 129d
113	 	Munday, Jim	1887-07-07	175cm	73kg	33 (11-1-21)	1	1904-1906	16y 340d	18y 344d
271	23	Ross, Jack	1892-04-04	183cm	81kg	33 (15-0-18)	1	1920-1922	28y 34d	30y 62d
440	23	Nankervis, Vic	1918-11-17	169cm	73kg	33 (4-0-29)	57	1941, 1944-1945	22y 160d	26y 288d
459	24	Sing, Jack	1924-10-03	173cm	70kg	33 (4-0-29)	1	1944-1946	19y 216d	21y 311d
1039	34	Walker, Josh	1992-11-12	197cm	100kg	33 (19-1-13)	35	2012-2015	19y 245d	22y 297d
115	 	Knell, Jack	1878-07-10	 	 	32 (11-1-20)	12	1904-1906	25y 358d	28y 18d
389	7	McGregor, Alex	1908-06-15	179cm	78kg	32 (19-2-11)	7	1934-1935	25y 324d	27y 35d
505	30	White, Len	1922-08-26	180cm	80kg	32 (16-0-16)	 	1947-1948	24y 236d	26y 9d
630	26	Pomeroy, Frank	1939-07-27	188cm	85kg	32 (13-1-18)	29	1959-1962	19y 314d	23y 57d
751	38	Preen, John	1955-03-15	187cm	81kg	32 (13-0-19)	23	1974-1977	19y 22d	22y 116d
758	6	Hunt, Rex	1949-03-07	191cm	97kg	32 (13-0-19)	44	1974-1975	25y 79d	26y 169d
960	16	Mooney, Jason	1973-06-05	191cm	95kg	32 (14-0-18)	50	1999-2001	25y 294d	27y 334d
984	31	Chambers, Paul	1982-06-23	196cm	100kg	32 (17-0-15)	5	2002-2005	19y 302d	23y 66d
1004	23	Ablett, Nathan	1985-12-13	195cm	95kg	32 (22-1-9)	46	2005-2007	19y 243d	21y 290d
1082	6	Clark, Jordan	2000-10-16	185cm	78kg	32 (21-0-11)	15	2019-2021	18y 157d	20y 294d
1114	14	OSullivan, Connor	2005-05-19	198cm	92kg	32 (23-0-9)	 	2024-2026	18y 331d	20y 333d
10	 	McShane, Henry	1873-02-09	177cm	 	31 (21-0-10)	1	1897-1898	24y 88d	25y 213d
56	 	Horman, James	1877-11-09	178cm	 	31 (23-0-8)	2	1900-1902	22y 177d	24y 175d
65	 	Holland, Ted	1879-11-17	 	 	31 (18-0-13)	4	1900-1902	20y 232d	22y 286d
161	 	Hardiman, Tom	1882-11-30	180cm	 	31 (8-0-23)	39	1907-1908	24y 162d	25y 280d
198	20	Watt, Jack	1890-11-02	180cm	80kg	31 (15-1-15)	7	1909, 1911-1912	18y 257d	21y 310d
450	33	Bailey, Joe	1921-10-02	173cm	70kg	31 (11-0-20)	2	1941, 1946-1949	19y 318d	27y 238d
479	23	Lindsay, Alwyn	1923-06-04	168cm	66kg	31 (8-0-23)	2	1945-1947	21y 328d	24y 73d
527	6	Condon, Jack	1922-05-09	183cm	83kg	31 (15-0-16)	47	1949-1950	26y 349d	28y 130d
