Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
373	9	Stanbridge, Charles	1899-01-09	191cm	86kg	69 (28-0-41)	12	1925-1929	26y 113d	30y 227d
478	33	Harris, Wilbur	1912-05-28	188cm	87kg	69 (27-1-41)	19	1933-1941	21y 13d	29y 59d
652	37	Lucas, Bert	1922-04-03	185cm	91kg	69 (26-1-42)	31	1946-1950	24y 38d	28y 145d
481	18	Humphries, Reg	1911-08-01	180cm	81kg	68 (38-0-30)	8	1934-1936, 1938-1939	22y 291d	28y 32d
1331	33	Moore, Jarred	1986-03-06	177cm	84kg	68 (39-1-28)	52	2005-2011	19y 62d	25y 125d
697	9	Giles, Bob	1930-05-22	178cm	76kg	67 (24-1-42)	2	1950, 1952-1955	19y 335d	25y 90d
1434	36	Amartey, Joel	1999-09-02	197cm	96kg	67 (46-1-20)	99	2020-2026	21y 11d	26y 227d
99	 	Fogarty, Tom	1878-03-21	184cm	86kg	66 (26-1-39)	20	1902-1906	24y 50d	28y 108d
247	15	Hiskins, Stan	1890-06-02	178cm	74kg	66 (40-3-23)	34	1913-1914, 1919-1921	22y 328d	31y 79d
272	8	Doherty, Jock	1894-10-03	166cm	 	66 (42-0-24)	37	1915, 1917-1920, 1922	20y 210d	27y 215d
297	29	Turner, Chip	1893-06-10	180cm	 	66 (35-2-29)	1	1918-1922	24y 335d	29y 98d
323	12	Laird, Frank	1893-05-20	179cm	70kg	66 (31-1-34)	21	1921-1925	28y 1d	32y 115d
486	12	Moore, Roy	1914-12-22	183cm	80kg	66 (32-0-34)	144	1935-1939, 1941	20y 126d	26y 139d
1038	18	Dean, Robert	1950-10-20	189cm	83kg	66 (31-1-34)	81	1976-1980	25y 166d	29y 170d
36	 	Trim, Albert	1875-10-06	 	 	65 (31-0-34)	 	1898-1901	22y 220d	25y 322d
226	5	Charge, Les	1891-07-27	185cm	83kg	65 (43-2-20)	50	1910-1915	18y 291d	23y 278d
467	17	Diggins, Brighton	1906-12-26	183cm	92kg	65 (50-0-15)	21	1932-1936	25y 175d	29y 268d
701	16	Hilet, Kevin	1929-02-06	175cm	76kg	65 (31-0-34)	1	1950-1954	21y 103d	25y 203d
1380	6	Mitchell, Tom	1993-05-31	182cm	84kg	65 (42-0-23)	38	2013-2016	20y 1d	23y 123d
281	23	Robertson, Harold	1895-04-09	173cm	67kg	64 (42-0-22)	93	1917-1921, 1923	22y 33d	28y 180d
494	24	Evans, Owen	1916-12-05	183cm	79kg	64 (25-1-38)	95	1935-1941	18y 262d	24y 156d
829	8	Johnson, Frank	1932-07-03	189cm	84kg	64 (17-0-47)	38	1960-1964	27y 288d	32y 43d
1007	13	Dempster, Graham	1955-01-14	192cm	83kg	64 (23-1-40)	24	1972-1979	17y 211d	24y 223d
1402	36	Aliir, Aliir	1994-09-05	195cm	97kg	64 (29-0-35)	5	2016-2020	21y 239d	26y 15d
1410	34	Dawson, Jordan	1997-04-09	192cm	86kg	64 (30-0-34)	34	2017-2021	19y 363d	24y 141d
54	 	Goding, Charlie	1876-08-03	170cm	 	63 (24-0-39)	60	1899-1904	22y 283d	27y 278d
214	25	Gough, Alf	1888-03-08	170cm	67kg	63 (45-1-17)	47	1908-1911, 1915	20y 160d	27y 166d
759	22	Hogan, Kevin	1934-10-06	171cm	73kg	63 (21-0-42)	35	1954-1958, 1960	19y 270d	25y 228d
954	10	Walsh, Wayne	1946-05-07	178cm	76kg	63 (20-0-43)	5	1969-1972	22y 333d	26y 27d
1251	24	Kickett, Derek	1962-10-06	180cm	88kg	63 (29-1-33)	73	1994-1996	31y 199d	33y 358d
113	 	Gent, Billy	1879-06-19	164cm	62kg	62 (26-0-36)	31	1903-1904, 1906-1908	23y 317d	28y 360d
295	20	OHalloran, Tom	1892-03-09	180cm	72kg	62 (38-1-23)	12	1918-1921	26y 63d	29y 192d
516	28	Coyle, Reg	1917-10-01	173cm	76kg	62 (22-0-40)	3	1937-1941, 1945	19y 282d	27y 328d
913	16	Sarich, Eric	1941-02-22	180cm	84kg	62 (21-2-39)	38	1965-1968, 1971	24y 152d	30y 112d
93	 	Scott, Bill	1880-04-26	175cm	73kg	61 (23-1-37)	26	1901-1906	21y 106d	26y 65d
538	32	Williams, Jack	1917-06-17	178cm	82kg	61 (41-0-20)	3	1939-1940, 1942-1946	21y 309d	29y 75d
650	24	Spokes, Larry	1920-08-30	180cm	83kg	61 (21-0-40)	51	1946-1950	25y 247d	29y 354d
678	14	Harley, Reg	1925-04-19	170cm	76kg	61 (22-1-38)	12	1948-1952	22y 364d	27y 21d
681	10	Ryan, Tom	1924-11-07	173cm	76kg	61 (24-1-36)	3	1948-1952	23y 190d	27y 297d
1154	23	Coleman, Glenn	1961-02-03	193cm	100kg	61 (36-0-25)	57	1986-1989	25y 62d	28y 170d
1206	1	Lawson, Jamie	1971-10-05	168cm	70kg	61 (13-2-46)	29	1991-1994	19y 212d	22y 299d
1386	11	Laidler, Jeremy	1989-08-05	190cm	91kg	61 (43-0-18)	6	2014-2017	24y 222d	27y 267d
21	 	OHara, Frank	1872-08-11	178cm	 	60 (33-1-26)	1	1897-1901	24y 277d	28y 350d
178	 	Wade, Ted	1884-12-22	170cm	66kg	60 (33-0-27)	3	1906-1910	21y 134d	25y 276d
257	24	Morgan, Harry	1889-03-24	180cm	73kg	60 (38-1-21)	100	1914-1915, 1917-1918	25y 32d	29y 125d
794	32	Boyd, Ken	1938-03-06	188cm	86kg	60 (29-0-31)	37	1957-1961	19y 80d	23y 166d
876	38	Phillips, Ken	1943-09-23	178cm	74kg	60 (16-1-43)	28	1963-1964, 1966-1969	19y 230d	25y 201d
1054	12	Fields, Neville	1951-11-21	180cm	79kg	60 (26-0-34)	55	1978-1981	26y 131d	29y 183d
1232	4	McRae, Dean	1968-11-12	186cm	90kg	60 (13-1-46)	30	1993-1996	24y 143d	27y 173d
277	9	Daly, Bill	1892-11-07	182cm	 	59 (44-0-15)	1	1915, 1917-1919	22y 196d	26y 289d
301	17	Laird, Chris	1893-05-20	180cm	73kg	59 (36-1-22)	99	1918-1922	25y 19d	29y 119d
480	29	Kelleher, Dinny	1902-07-22	187cm	101kg	59 (49-0-10)	14	1933-1936	30y 344d	34y 73d
885	11	Papley, Max	1940-07-31	179cm	83kg	59 (19-1-39)	66	1964-1967	23y 262d	27y 19d
1090	38	Scott, Brett	1962-04-10	178cm	76kg	59 (27-0-32)	44	1981-1987, 1989	18y 359d	27y 104d
1210	11	Kappler, Darren	1965-01-23	183cm	80kg	59 (15-0-44)	74	1992-1995	27y 66d	30y 223d
505	18	Mitchell, Alex	1912-05-16	180cm	93kg	58 (17-1-40)	34	1936-1940, 1943	24y 77d	31y 20d
544	21	Mullenger, Allan	1920-04-12	183cm	82kg	58 (25-0-33)	29	1939-1944	19y 45d	24y 24d
603	32	Bywater, Ron	1919-01-08	183cm	83kg	58 (19-1-38)	39	1942, 1944, 1946-1950	23y 233d	31y 160d
971	6	Murphy, John	1944-01-12	183cm	86kg	58 (18-0-40)	21	1970-1973	26y 82d	29y 127d
979	19	Prentice, Jim	1949-12-28	187cm	89kg	58 (8-0-50)	44	1971-1974	21y 96d	24y 176d
1228	5	Daniels, Jayson	1971-02-19	183cm	86kg	58 (13-0-45)	4	1993-1995	22y 44d	24y 196d
1257	9	Grant, Shannon	1977-04-19	180cm	84kg	58 (32-1-25)	38	1995-1997	17y 348d	20y 140d
298	16	Hynes, Tammy	1897-08-11	175cm	78kg	57 (33-1-23)	4	1918-1920, 1922-1924	20y 280d	26y 266d
361	28	McDonald, Charles	1901-06-14	182cm	76kg	57 (34-0-23)	5	1924-1928	22y 324d	26y 340d
619	36	Callick, Alf	1925-08-14	180cm	76kg	57 (25-1-31)	9	1943, 1946-1950	18y 14d	24y 335d
939	15	Jacobs, Graeme	1944-03-06	189cm	85kg	57 (24-1-32)	35	1968-1970	24y 40d	26y 183d
1390	22	Towers, Dean	1990-05-04	189cm	88kg	57 (40-0-17)	31	2014-2018	24y 69d	28y 62d
1418	4	Clarke, Ryan	1997-06-17	186cm	85kg	57 (27-1-29)	13	2019-2023	21y 279d	26y 71d
75	 	Wenborn, Tom	1880-06-20	 	 	56 (27-1-28)	 	1900-1901, 1904-1906	19y 347d	26y 10d
358	25	Nicholls, Charlie	1899-09-11	183cm	83kg	56 (33-0-23)	10	1923-1927	23y 348d	27y 329d
531	31	Collard, George	1916-02-29	187cm	84kg	56 (21-0-35)	49	1938-1942	22y 131d	26y 196d
774	9	Crough, Gerald	1937-12-27	183cm	78kg	56 (17-1-38)	4	1956-1962	18y 109d	24y 157d
868	15	Bethke, Des	1943-08-19	183cm	83kg	56 (16-1-39)	43	1963-1968	19y 244d	24y 273d
1046	30	Zantuck, Shane	1955-05-20	177cm	79kg	56 (23-1-32)	36	1977-1980	21y 317d	25y 95d
1073	18	Carroll, Wayne	1958-03-22	183cm	80kg	56 (19-0-37)	57	1979-1985	21y 114d	27y 134d
1103	12	Braddy, Craig	1959-04-12	192cm	91kg	56 (19-0-37)	83	1982-1985	23y 26d	26y 100d
1151	4	Neagle, Merv	1958-03-07	181cm	79kg	56 (34-0-22)	19	1986-1990	28y 24d	32y 81d
451	30	McKenzie, Jock	1911-10-31	178cm	75kg	55 (41-0-14)	25	1931, 1933-1936, 1940	19y 225d	28y 256d
819	34	Burke, Dick	1938-12-23	193cm	92kg	55 (16-0-39)	33	1959-1963	20y 151d	24y 258d
849	2	Colvin, Ken	1938-11-30	188cm	85kg	55 (10-0-45)	6	1962-1965	23y 144d	26y 222d
910	29	Davison, Ian	1945-01-12	180cm	72kg	55 (19-2-34)	29	1965-1969	20y 144d	24y 111d
1217	22	Rose, Gavin	1969-09-29	194cm	95kg	55 (13-1-41)	4	1992-1996	22y 216d	26y 310d
1450	17	Jordon, James	2000-12-20	186cm	80kg	55 (36-0-19)	23	2024-2026	23y 78d	25y 118d
241	18	Rusich, Les	1889-05-09	175cm	69kg	54 (39-1-14)	33	1912-1915	22y 361d	26y 97d
315	4	Allison, Bobby	1895-12-03	168cm	65kg	54 (26-0-28)	81	1920-1921, 1923-1926	24y 175d	30y 275d
370	17	Hogg, Syd	1902-09-06	170cm	63kg	54 (27-0-27)	6	1925-1930	22y 238d	28y 7d
547	22	Whitfield, Ted	1916-06-13	170cm	71kg	54 (25-0-29)	11	1939-1941, 1944-1945	23y 25d	29y 108d
651	35	Barry, Ron	1923-10-27	185cm	86kg	54 (22-1-31)	6	1946-1950	22y 196d	26y 303d
675	17	Dornau, Erwin	1926-03-22	183cm	86kg	54 (26-1-27)	8	1948-1952	22y 26d	26y 133d
1055	27	James, Max	1951-12-27	186cm	86kg	54 (18-0-36)	57	1978-1982	26y 95d	30y 118d
1329	26	Dempster, Sean	1984-01-20	191cm	87kg	54 (35-0-19)	8	2005-2007	21y 79d	23y 231d
1442	34	Roberts, Matt	2003-07-31	184cm	84kg	54 (35-0-19)	6	2022-2026	18y 300d	22y 260d
1449	4	Grundy, Brodie	1994-04-15	203cm	100kg	54 (36-0-18)	13	2024-2026	29y 327d	32y 2d
222	16	Pentland, Alan	1883-10-03	 	 	53 (35-1-17)	 	1909-1912	25y 252d	28y 249d
720	26	Browning, Keith	1933-02-05	175cm	76kg	53 (26-1-26)	4	1951-1954	18y 145d	21y 204d
924	31	Bennett, Stuart	1946-10-04	197cm	87kg	53 (18-1-34)	25	1967-1970	20y 200d	23y 336d
225	6	Carpenter, Fred	1892-04-02	175cm	81kg	52 (37-2-13)	68	1910-1913, 1919-1920	18y 42d	28y 36d
693	15	Paez, Ron	1931-11-10	182cm	85kg	52 (18-1-33)	51	1949-1953	17y 213d	21y 264d
1008	5	Miller, Greg	1953-05-08	188cm	88kg	52 (11-1-40)	 	1972-1976	19y 96d	23y 98d
1239	18	Direen, Scott	1972-10-20	180cm	83kg	52 (21-0-31)	10	1993-1997	20y 215d	24y 230d
121	 	McGee, Billy	1878-02-27	183cm	81kg	51 (20-1-30)	29	1903-1906	25y 99d	28y 193d
138	 	McCabe, Dick	1877-06-15	175cm	 	51 (27-1-23)	 	1904-1907	26y 327d	29y 337d
390	34	Wheelahan, Danny	1903-01-28	170cm	67kg	51 (24-0-27)	4	1926-1930	23y 121d	27y 221d
793	39	Power, Bill	1937-10-30	179cm	79kg	51 (19-0-32)	27	1957-1961	19y 200d	23y 300d
859	35	Reilly, Elkin	1938-04-02	191cm	91kg	51 (15-0-36)	2	1962-1966	24y 47d	28y 140d
1113	50	Frangalas, Gary	1963-05-06	183cm	86kg	51 (17-0-34)	30	1983-1985	19y 345d	22y 118d
1215	25	Gray, Troy	1973-02-26	188cm	96kg	51 (13-1-37)	24	1992-1996	19y 58d	23y 153d
1250	27	Chapman, Wade	1976-01-03	178cm	86kg	51 (24-1-26)	19	1994-1999	18y 102d	23y 112d
243	22	Saltau, Harry	1891-09-17	180cm	73kg	50 (34-1-15)	 	1912-1915	20y 251d	23y 324d
617	16	Hartridge, Ron	1919-11-08	179cm	80kg	50 (31-0-19)	71	1943-1946	23y 230d	26y 184d
683	31	Eichhorn, Jack	1926-12-23	179cm	78kg	50 (24-1-25)	29	1948-1954	21y 172d	27y 115d
841	37	Goonan, Clem	1939-06-18	180cm	85kg	50 (7-0-43)	2	1961-1964	21y 357d	25y 65d
1081	10	Roberts, John	1956-09-23	186cm	87kg	50 (25-0-25)	135	1980-1982	23y 188d	25y 284d
1186	2	Tunbridge, Brad	1964-01-26	195cm	93kg	50 (10-2-38)	17	1990-1993	26y 64d	29y 110d
100	14	Kelly, Harvey	1883-03-24	183cm	84kg	49 (31-2-16)	52	1902, 1913-1914	19y 47d	31y 186d
324	19	Sutton, Bert	1901-04-15	173cm	66kg	49 (27-0-22)	34	1921, 1923-1924, 1926-1927	20y 36d	26y 148d
475	27	Welch, Alan	1910-11-03	184cm	85kg	49 (38-1-10)	24	1933-1937	22y 177d	26y 277d
875	19	Somerville, Trevor	1944-04-18	193cm	87kg	49 (18-0-31)	4	1963-1967	19y 16d	23y 4d
1255	39	Heuskes, Adam	1976-03-20	190cm	93kg	49 (25-0-24)	6	1994-1996	18y 98d	20y 192d
1437	31	Hickey, Tom	1991-03-06	201cm	96kg	49 (31-1-17)	13	2021-2023	30y 14d	32y 186d
648	33	Chambers, Wylie	1928-10-04	185cm	80kg	48 (19-0-29)	7	1946-1950	17y 212d	21y 277d
664	6	Williams, Les	1923-09-14	178cm	76kg	48 (19-1-28)	1	1947-1951	23y 238d	27y 345d
715	30	Deagan, Paddy	1931-06-16	185cm	79kg	48 (23-2-23)	26	1951-1954	19y 316d	23y 45d
388	7	Berryman, Bill	1899-11-14	173cm	80kg	47 (23-0-24)	 	1926-1928	26y 189d	28y 292d
474	11	OMeara, Jim	1907-09-16	177cm	75kg	47 (36-0-11)	36	1933-1936	25y 225d	28y 278d
542	16	Dineen, Ken	1917-09-03	182cm	86kg	47 (19-0-28)	50	1939-1941, 1944-1945	21y 252d	27y 279d
698	1	Lane, Gordon	1921-05-30	187cm	91kg	47 (22-2-23)	94	1950-1952	28y 327d	31y 92d
1306	15	Doyle, Stephen	1981-07-13	204cm	105kg	47 (29-1-17)	19	2000-2006	19y 9d	25y 79d
1369	34	Johnson, Alex	1992-03-02	193cm	91kg	47 (33-0-14)	1	2011-2012, 2018	19y 38d	26y 163d
1177	6	Eustice, Mark	1963-02-14	183cm	84kg	46 (18-0-28)	9	1988-1991	25y 160d	28y 70d
1212	8	Minton-Connell, Simon	1969-04-26	194cm	92kg	46 (4-0-42)	169	1992-1994	22y 338d	25y 131d
108	 	Hickey, Bill	1880-02-20	180cm	80kg	45 (17-1-27)	1	1902-1905	22y 156d	25y 180d
258	26	ODonoghue, Alan	1891-06-03	183cm	78kg	45 (31-1-13)	14	1914-1915, 1917-1918	22y 340d	27y 96d
347	9	Hando, Arthur	1891-06-06	189cm	91kg	45 (21-1-23)	 	1922-1924	30y 362d	33y 106d
389	1	Pannam, Charles	1897-04-21	174cm	69kg	45 (24-0-21)	31	1926-1928	29y 31d	31y 119d
572	30	Dempsey, Jack	1919-09-25	183cm	88kg	45 (29-0-16)	12	1941, 1944-1947	21y 227d	27y 206d
1134	1	Ironmonger, John	1961-02-16	200cm	110kg	45 (23-0-22)	1	1985-1987	24y 42d	26y 209d
1199	18	Nettelbeck, Craig	1972-05-26	193cm	96kg	45 (10-2-33)	27	1990-1994	18y 71d	21y 332d
1271	31	Carey, Stefan	1976-01-25	197cm	104kg	45 (25-1-19)	22	1996-1999	20y 99d	23y 180d
712	38	Murray, Bruce	1929-09-04	178cm	70kg	44 (23-2-19)	6	1951-1954	21y 229d	24y 225d
1048	14	Young, David	1954-04-04	179cm	81kg	44 (22-1-21)	40	1977-1979	23y 21d	25y 21d
1106	24	Taubert, Steven	1953-10-06	193cm	85kg	44 (19-0-25)	26	1982-1984	28y 242d	30y 325d
1256	29	Garlick, Simon	1975-04-10	177cm	79kg	44 (24-0-20)	27	1994-1997	19y 84d	21y 360d
1412	25	Ronke, Ben	1997-12-18	183cm	76kg	44 (23-0-21)	39	2018-2022	20y 131d	24y 232d
256	6	Hair, Ben	1892-09-29	178cm	79kg	43 (26-1-16)	3	1914-1915, 1917-1918	21y 208d	25y 252d
669	21	Crane, Len	1928-02-07	179cm	80kg	43 (16-1-26)	1	1947-1950	19y 141d	22y 193d
986	31	Ball, Ray	1949-02-20	185cm	86kg	43 (8-0-35)	 	1971-1974	22y 77d	25y 59d
1180	27	Wheeler, Sanford	1970-04-06	186cm	90kg	43 (5-1-37)	7	1989-1994	19y 30d	24y 74d
1277	41	Cook, Troy	1976-08-12	176cm	82kg	43 (24-0-19)	11	1997-1999	20y 242d	22y 353d
1367	13	Everitt, Andrejs	1989-03-13	194cm	90kg	43 (29-2-12)	24	2011-2013	22y 14d	24y 192d
1428	3	Stephens, Dylan	2001-01-08	183cm	69kg	43 (25-0-18)	11	2020-2023	19y 186d	22y 231d
8	 	Gilligan, Tom	1874-06-21	 	 	42 (20-1-21)	26	1897-1899	22y 321d	25y 38d
185	 	Anderson, George	1886-11-24	179cm	 	42 (24-0-18)	 	1906-1908	19y 246d	21y 286d
348	26	OConnell, Jack	1902-07-16	166cm	60kg	42 (22-0-20)	4	1922-1924	19y 336d	22y 73d
549	26	Benison, Alf	1918-06-21	185cm	91kg	42 (19-0-23)	32	1939-1944	21y 45d	25y 327d
758	31	Hudson, Jack	1934-03-09	175cm	86kg	42 (12-0-30)	1	1954-1959	20y 95d	25y 159d
1132	17	Potter, Craig	1966-01-19	182cm	84kg	42 (22-0-20)	16	1984, 1987-1990	18y 213d	24y 184d
1207	31	Holmes, Darren	1970-09-03	188cm	83kg	42 (7-2-33)	6	1991-1994	20y 265d	23y 296d
1282	9	AhMat, Robert	1977-07-19	175cm	80kg	42 (23-0-19)	46	1998-2001	20y 253d	23y 298d
135	 	Gibson, Harry	1878-12-27	180cm	 	41 (19-1-21)	11	1904-1906	25y 132d	27y 255d
274	29	Wootton, Stan	1895-04-28	177cm	74kg	41 (17-0-24)	45	1915, 1920-1922	20y 3d	27y 113d
380	29	Barnes, Jack	1905-05-20	185cm	87kg	41 (16-0-25)	71	1925, 1927-1929	20y 24d	24y 103d
778	12	Younger, Marshall	1939-05-21	183cm	76kg	41 (13-0-28)	9	1956-1958, 1960-1961	16y 329d	21y 336d
820	44	Munn, Bob	1939-12-22	178cm	78kg	41 (10-0-31)	29	1959-1963	19y 152d	23y 231d
1269	5	OBrien, Craig	1970-03-03	174cm	89kg	41 (25-1-15)	59	1996-2000	26y 28d	30y 29d
1275	24	Orchard, Mark	1976-04-02	175cm	75kg	41 (24-0-17)	5	1997-1998	20y 361d	22y 163d
4	 	Burns, Allen	1870-08-31	179cm	 	40 (21-1-18)	23	1897-1898, 1901-1903	26y 250d	32y 321d
276	3	Howell, Jack	1895-03-16	188cm	84kg	40 (28-0-12)	23	1915, 1917-1918	20y 53d	23y 175d
383	4	Barlow, Arthur	1904-10-23	169cm	 	40 (20-0-20)	10	1925-1928	20y 289d	23y 244d
756	35	Ledwidge, John	1934-09-28	191cm	91kg	40 (11-1-28)	11	1954-1958	19y 250d	23y 261d
831	15	Bennett, Brian	1938-06-15	184cm	79kg	40 (11-0-29)	26	1960-1962	21y 327d	24y 71d
1010	2	Aanensen, Vic	1953-01-16	198cm	99kg	40 (11-1-28)	30	1973-1976	20y 81d	23y 78d
1058	8	Wright, Michael	1959-10-06	187cm	84kg	40 (19-0-21)	14	1978-1980	18y 191d	20y 294d
53	 	Garbutt, Joe	1878-10-21	180cm	77kg	39 (15-0-24)	10	1899-1902	20y 204d	23y 243d
438	20	Bennett, Reg	1906-09-05	178cm	76kg	39 (23-0-16)	5	1930-1932	23y 277d	25y 364d
484	7	Richards, Lindsay	1909-03-27	180cm	82kg	39 (33-0-6)	 	1934-1936	25y 102d	27y 190d
676	8	Fox, Arthur	1924-03-26	177cm	72kg	39 (11-0-28)	14	1948-1950	24y 22d	26y 153d
801	4	Kiteley, Jeff	1937-09-07	178cm	80kg	39 (11-0-28)	2	1957-1961	19y 323d	23y 332d
826	42	Rice, Peter	1938-02-28	180cm	83kg	39 (12-0-27)	6	1959-1962	21y 168d	24y 150d
940	19	Leahy, Terry	1946-10-12	184cm	81kg	39 (17-1-21)	9	1968-1970	21y 186d	23y 258d
944	37	Luke, Richard	1948-05-17	183cm	80kg	39 (18-0-21)	16	1968-1970	19y 353d	22y 111d
1339	10	Everitt, Peter	1974-05-03	203cm	108kg	39 (20-1-18)	17	2007-2008	32y 332d	34y 132d
96	 	Hassett, Jack	1880-08-15	174cm	75kg	38 (14-0-24)	22	1902-1905	21y 261d	24y 306d
283	26	Skehan, Phil	1894-06-21	184cm	 	38 (29-0-9)	2	1917-1919	22y 325d	25y 91d
1016	47	Hodges, Russ	1953-07-19	185cm	83kg	38 (12-1-25)	10	1973-1977	19y 332d	23y 285d
1091	6	Foschini, Silvio	1963-09-18	175cm	75kg	38 (17-0-21)	79	1981-1982	17y 205d	18y 344d
13	 	OHara, Jim	1874-09-19	174cm	 	37 (20-1-16)	1	1897, 1899-1901	22y 231d	26y 227d
28	 	Davidson, George	1872-06-13	177cm	 	37 (17-0-20)	 	1897-1900	25y 41d	27y 326d
30	 	Colgan, Charlie	1878-02-09	177cm	 	37 (17-0-20)	43	1898-1901	20y 94d	23y 114d
410	5	Poulter, Joe	1902-03-27	188cm	86kg	37 (13-0-24)	23	1928-1929, 1931	26y 53d	29y 169d
548	32	Traynor, Harold	1922-12-04	173cm	73kg	37 (16-0-21)	16	1939-1942	16y 223d	19y 282d
1175	46	Kellett, Mark	1960-07-29	188cm	91kg	37 (15-0-22)	1	1988-1990	27y 326d	30y 13d
1187	20	West, Jim	1966-04-12	190cm	90kg	37 (9-1-27)	54	1990-1992	23y 353d	26y 26d
1234	10	Watters, Scott	1969-01-25	175cm	82kg	37 (5-0-32)	11	1993-1994	24y 69d	25y 222d
87	 	Rippon, Norm	1878-01-10	175cm	 	36 (15-0-21)	2	1901-1904	23y 119d	26y 195d
197	 	Callan, Hughie	1881-12-26	182cm	80kg	36 (19-0-17)	17	1907-1910	25y 159d	28y 162d
462	18	Beard, Bert	1909-07-05	185cm	86kg	36 (26-0-10)	19	1932-1935	22y 314d	25y 296d
487	21	Reid, Jim	1913-05-01	179cm	76kg	36 (30-0-6)	6	1935-1936	21y 361d	23y 155d
598	26	Taylor, Don	1920-06-24	183cm	80kg	36 (17-1-18)	38	1942, 1947-1948	22y 10d	28y 72d
633	34	Bourke, Pat	1923-11-06	183cm	80kg	36 (13-0-23)	 	1944, 1946-1949	20y 287d	25y 259d
687	19	Miller, Allan	1925-10-27	187cm	86kg	36 (13-1-22)	48	1948-1951	22y 299d	25y 309d
735	15	Svenson, John	1931-06-08	183cm	82kg	36 (14-0-22)	16	1953, 1957-1959	21y 328d	28y 82d
737	18	McDonald, Gerry	1931-07-27	179cm	86kg	36 (11-0-25)	 	1953-1956	21y 300d	24y 313d
817	43	McKenzie, Norm	1938-10-21	175cm	76kg	36 (13-0-23)	5	1959-1962	20y 179d	23y 224d
977	18	Davis, Bruce	1953-03-26	178cm	88kg	36 (3-0-33)	15	1970-1973	17y 156d	20y 138d
396	22	Petchell, Jack	1904-12-14	173cm	 	35 (12-0-23)	36	1927-1929	22y 137d	24y 162d
622	7	Matlock, Bob	1918-08-03	175cm	76kg	35 (22-0-13)	 	1944-1946	25y 298d	27y 267d
653	19	Mears, Harry	1922-04-30	168cm	72kg	35 (19-1-15)	47	1946-1948	24y 18d	26y 50d
767	10	Pratt, Bob	1936-03-24	174cm	80kg	35 (12-1-22)	35	1955-1958	19y 44d	22y 75d
1267	12	Dyson, Kevin	1967-05-04	180cm	93kg	35 (20-1-14)	3	1996-1997	28y 332d	30y 125d
416	27	Richardson, Jack	1906-12-06	183cm	82kg	34 (18-0-16)	6	1928-1931	21y 270d	24y 224d
891	23	Bray, Jeff	1938-05-19	184cm	91kg	34 (14-0-20)	2	1964-1966	25y 363d	28y 100d
1135	33	McAsey, Darren	1965-06-16	189cm	81kg	34 (13-0-21)	23	1985-1986, 1988-1991	19y 287d	26y 68d
1415	38	ORiordan, Colin	1995-10-12	187cm	87kg	34 (16-0-18)	1	2018-2022	22y 276d	26y 249d
1440	12	Sheldrick, Angus	2003-11-07	179cm	86kg	34 (20-1-13)	11	2022-2023, 2025-2026	18y 132d	22y 161d
327	32	McDonald, Bob	1895-12-14	175cm	70kg	33 (15-1-17)	4	1921-1924	25y 165d	28y 288d
642	5	Holland, Len	1923-03-28	173cm	76kg	33 (14-1-18)	5	1946-1948	23y 25d	25y 153d
814	35	Deacon, Cliff	1935-06-10	189cm	92kg	33 (13-0-20)	1	1959-1963	23y 312d	27y 319d
970	35	McKew, Shane	1949-03-01	184cm	78kg	33 (14-0-19)	7	1970-1973	21y 34d	24y 37d
140	 	Clements, Charles	1882-03-21	178cm	 	32 (17-1-14)	68	1904-1905	22y 54d	23y 165d
193	 	Atkins, Bert	1885-01-17	180cm	76kg	32 (19-0-13)	 	1907-1908	22y 107d	23y 232d
266	31	Matthews, Herb	1894-09-02	180cm	89kg	32 (20-0-12)	27	1914, 1923-1924	19y 291d	30y 11d
339	6	Ross, Frank	1900-07-02	178cm	76kg	32 (13-0-19)	2	1922-1924	21y 308d	24y 87d
588	10	Butcher, Jack	1914-10-28	175cm	80kg	32 (18-0-14)	16	1942-1943	27y 193d	28y 304d
784	37	Tagliabue, Gerald	1935-09-15	188cm	78kg	32 (12-1-19)	6	1956-1959	20y 268d	23y 348d
895	41	Parker, Glen	1945-01-12	180cm	67kg	32 (12-0-20)	5	1964-1966	19y 139d	21y 206d
1019	14	Franklin, Tony	1950-12-18	185cm	84kg	32 (8-1-23)	11	1974-1975	23y 123d	24y 255d
1051	28	Smith, Michael	1959-04-28	191cm	88kg	32 (12-0-20)	43	1977-1981	18y 37d	21y 348d
1213	15	Strooper, David	1968-02-25	191cm	81kg	32 (3-1-28)	58	1992-1993	24y 33d	25y 114d
1292	42	Bennett, Gerrard	1979-04-09	187cm	94kg	32 (13-1-18)	11	1999-2002	20y 1d	23y 123d
17	 	Southern, Jack	1874-05-02	 	 	31 (15-1-15)	3	1897-1899	23y 6d	25y 53d
86	 	Worroll, Frank	1877-07-05	 	 	31 (12-0-19)	12	1901-1903	23y 303d	26y 55d
237	13	Milne, Herbert	1884-02-08	183cm	76kg	31 (22-0-9)	14	1911-1912	27y 115d	28y 233d
313	22	Seedsman, Reg	1895-11-10	173cm	 	31 (11-1-19)	 	1920-1921	24y 173d	25y 311d
465	24	Fahey, Jock	1911-10-22	179cm	81kg	31 (21-0-10)	11	1932-1934	20y 212d	22y 321d
